Field,[RMS2003],xpos,ypos,Per (days),A (mag),Jsmag,Hmag,<Ks>mag,prob,log_m,Mass (M_Solar),jks_039,log_t,age_039 (years),delta_t (years)
F2,766,578.61,714.755,487,0.526,22.87,21.19,20.14,107.52,0.38,2.37,1.52,9.01,1014955645,1334637.29
F2,343,29.215,391.401,501,0.529,20.65,19.91,19.64,101.89,0.38,2.38,1.11,9.01,1012929245,1333293.65
F2,620,373.103,646.696,462,0.389,21.84,20.64,19.85,110.28,0.38,2.39,1.52,9,997859646.3,1322862.38
F2,419,375.338,596.128,428,0.19,21.07,20.26,19.63,89.8,0.38,2.39,1.54,9,991894769.2,1318517.63
F2,616,74.593,149.486,456,0.333,21.89,20.7,19.86,107.85,0.38,2.4,1.52,8.99,986951284.6,1314823.15
F2,677,535.476,226.278,455,0.472,22.29,21.14,19.97,116.13,0.38,2.4,1.52,8.99,985965548.2,1314076.27
F2,2488,565.277,368.955,510,0.635,24.61,22.21,20.61,43.91,0.38,2.4,1.52,8.99,985965548.2,1314076.27
F2,511,559.647,843.494,434,0.32,21.75,20.81,19.82,111.05,0.38,2.4,1.52,8.99,983014242.1,1311819.75
F2,1234,127.027,561.476,510,0.574,23.35,22.26,20.26,98.93,0.38,2.41,1.52,8.99,979092904.7,1308774.25
F2,427,263.874,41.438,439,0.307,20.97,19.95,19.62,108.91,0.38,2.41,1.45,8.99,971297095.4,1302558.51
F2,445,553.145,180.724,454,0.466,21.85,20.87,19.84,116.15,0.38,2.42,1.52,8.98,961639565,1294558.95
F2,577,10.39,631.845,479,0.556,21.38,20.29,19.61,111.29,0.39,2.43,1.87,8.98,951127152.6,1285471.45
F2,639,449.303,20.019,453,0.145,21.98,20.55,19.87,70.82,0.39,2.44,1.52,8.98,945441627,1280390.41
F2,348,880.854,305.11,511,0.35,20.58,19.83,19.6,90.38,0.39,2.45,1.08,8.97,931376058.6,1267315.34
F2,390,765.461,395.915,490,0.376,21.05,20.39,19.6,100.35,0.39,2.45,1.55,8.97,931376058.6,1267315.34
F2,307,482.659,165.534,444,0.211,21.01,19.89,19.58,92.99,0.4,2.49,1.53,8.95,893095806.2,1228047.97
F2,375,328.261,403.974,434,0.179,20.72,19.76,19.58,85.86,0.4,2.49,1.24,8.95,893095806.2,1228047.97
F2,272,725.302,96.781,687,0.369,20.54,19.73,19.57,24.62,0.4,2.51,1.07,8.94,874549790.3,1207069.64
F2,324,891.658,765.781,487,0.316,20.98,20.51,19.56,97.11,0.4,2.53,1.52,8.93,856388900.8,1185287.25
F2,256,236.027,677.916,474,0.396,21.05,19.92,19.56,107.08,0.4,2.53,1.59,8.93,856388900.8,1185287.25
F2,393,222.743,659.931,503,0.321,21.29,20.55,19.56,91.58,0.4,2.53,1.83,8.93,856388900.8,1185287.25
F2,313,65.465,671.823,468,0.34,21.02,20.21,19.55,105.22,0.41,2.55,1.57,8.92,838605140.1,1162772.27
F2,233,596.11,808.644,488,0.54,21.03,19.74,19.55,107.5,0.41,2.55,1.58,8.92,838605140.1,1162772.27
F2,1295,659.53,568.547,328,0.458,23.03,21.54,20.11,114.84,0.41,2.57,1.52,8.91,818732593.8,1136237.09
F2,467,219.42,287.679,489,0.615,22.38,21.42,19.93,108.78,0.41,2.58,1.52,8.91,817097960.8,1133990.35
F2,231,811.27,254.707,461,0.524,21.39,20.4,19.53,116.26,0.41,2.59,1.96,8.9,801316342.4,1111920.86
F2,450,405.718,554.259,484,0.398,21.82,20.64,19.77,103.77,0.41,2.59,1.52,8.9,801316342.4,1111920.86
F2,954,168.503,285.342,421,0.369,22.31,20.57,19.9,116.83,0.42,2.61,1.52,8.9,786560776.7,1090699.37
F2,183,118.156,302.625,655,0.405,20.76,19.66,19.52,31.17,0.42,2.61,1.34,8.89,782964371.3,1085441.18
F2,551,376.536,391.737,730,0.862,22.22,20.88,19.87,27.22,0.42,2.62,1.52,8.89,777600572.1,1077537.05
F2,258,23.309,678.35,193,0.257,20.67,19.93,19.5,82.43,0.42,2.64,1.27,8.88,758245776.6,1048408.18
F2,259,891.108,292.001,463,0.368,20.45,19.52,19.5,108.68,0.42,2.64,1.05,8.88,758245776.6,1048408.18
F2,302,398.003,141.525,444,0.353,20.88,19.79,19.49,112.14,0.42,2.65,1.49,8.87,746180679.7,1029778.67
F2,487,215.93,745.931,512,0.432,21.68,20.8,19.7,94.02,0.42,2.66,1.52,8.87,742201794.4,1023557.28
F2,276,308.469,327.348,492,0.306,20.51,19.7,19.48,94.44,0.43,2.67,1.13,8.87,734307560.9,1011101.78
F2,282,433.087,63.769,464,0.373,20.97,19.93,19.47,108.73,0.43,2.68,1.6,8.86,722623365.4,992398.01
F2,664,624.931,400.023,492,0.538,22.74,21.41,19.98,105.86,0.43,2.68,1.52,8.86,722071636.2,991507.03
F2,322,466.585,163.313,443,0.239,21.03,19.91,19.46,98.81,0.43,2.69,1.67,8.85,711125087.2,973687.43
F2,148,850.071,-34.921,494,0.526,21.2,99.99,19.46,104.74,0.43,2.69,1.84,8.85,711125087.2,973687.43
F2,273,217.894,526.151,419,0.278,20.66,19.57,19.46,108.03,0.43,2.69,1.3,8.85,711125087.2,973687.43
F2,285,564.71,488.882,506,0.386,21.22,20.38,19.46,94.55,0.43,2.69,1.86,8.85,711125087.2,973687.43
F2,372,523.553,598.487,483,0.462,22.06,20.99,19.78,106.97,0.43,2.7,1.52,8.85,702487452.4,959439.31
F2,274,829.01,545.445,212,0.281,20.9,20.24,19.45,84.44,0.43,2.71,1.55,8.84,699809767.8,954989.64
F2,269,7.301,183.796,437,0.238,21.17,20.28,19.44,99.6,0.43,2.72,1.83,8.84,688674496.2,936323.78
F2,255,78.276,117.655,458,0.356,20.98,20,19.44,109.18,0.43,2.72,1.64,8.84,688674496.2,936323.78
F2,1776,337.907,-7.156,370,0.607,24.74,22.21,20.51,126.48,0.43,2.72,1.52,8.84,688148687.2,935436.04
F2,373,603.818,657.368,490,0.611,22.17,21.25,19.8,108.3,0.44,2.72,1.52,8.84,686573667.8,932773.54
F2,420,528.382,34.913,492,0.622,21.96,21.04,19.74,107.7,0.44,2.73,1.52,8.83,683434435.2,927451.9
F2,157,257.797,-11.193,500,0.507,20.45,19.59,19.42,101.72,0.44,2.75,1.13,8.82,666932682.2,899161.68
F2,204,832.484,675.812,489,0.332,21.22,20.09,19.4,97.73,0.44,2.78,1.92,8.81,645877268.6,862343.34
F2,240,563.219,365.034,500,0.265,21,20.07,19.4,87.17,0.44,2.78,1.7,8.81,645877268.6,862343.34
F2,140,500.951,593.051,602,0.565,20.49,19.47,19.4,52.95,0.44,2.78,1.19,8.81,645877268.6,862343.34
F2,397,753.563,17.565,503,0.442,21.75,20.76,19.65,98.31,0.45,2.79,1.52,8.8,636571848.4,845836.4
F2,214,60.696,435.243,658,0.931,21.04,20.21,19.39,33.56,0.45,2.79,1.75,8.8,635600163.1,844104.99
F2,262,629.264,657.023,521,0.588,21.79,20.47,19.66,94.02,0.45,2.79,1.52,8.8,635114876.9,843239.74
F2,224,483.74,722.181,460,0.219,20.86,19.85,19.38,91.61,0.45,2.81,1.58,8.8,625486585.5,826001.64
F2,268,617.266,11.399,502,0.33,21.03,20.12,19.38,92.67,0.45,2.81,1.75,8.8,625486585.5,826001.64
F2,210,789.583,543.906,493,0.329,21.14,20.16,19.37,96.04,0.45,2.82,1.87,8.79,615533933.6,808048.36
F2,208,691.197,210.117,485,0.288,20.55,19.61,19.37,95.06,0.45,2.82,1.28,8.79,615533933.6,808048.36
F2,346,608.595,215.089,549,0.605,21.6,21.53,19.58,80.18,0.45,2.85,1.52,8.78,597468678.4,775153.44
F2,124,51.28,179.498,313,1.191,19.95,19.74,19.35,122.66,0.46,2.85,0.7,8.78,596101205.4,772649.08
F2,197,100.756,704.343,461,0.366,20.35,19.45,19.35,109.09,0.46,2.85,1.1,8.78,596101205.4,772649.08
F2,237,693.643,383.014,492,0.394,20.88,19.99,19.34,100.59,0.46,2.87,1.64,8.77,586616129.4,755229.97
F2,156,679.925,778.012,496,0.455,20.25,19.46,19.34,101.7,0.46,2.87,1.01,8.77,586616129.4,755229.97
F2,164,744.544,648.632,534,0.475,21.21,20.08,19.33,85.13,0.46,2.88,1.98,8.76,577281978.5,738014.73
F2,238,791.968,662.156,451,0.296,20.7,19.66,19.33,105.37,0.46,2.88,1.47,8.76,577281978.5,738014.73
F2,177,526.51,8.394,557,0.364,20.35,19.66,19.32,70.01,0.46,2.9,1.13,8.75,568096351.4,721015.17
F2,173,66.678,695.443,1229,0.511,20.97,20,19.31,858.77,0.46,2.91,1.76,8.75,559056884.6,704242.44
F2,438,394.952,609.696,460,0.406,22.11,20.62,19.69,111.79,0.46,2.91,1.52,8.75,558203520.8,702657.25
F2,430,150.273,309.684,492,0.535,21.94,21.03,19.64,105.79,0.47,2.92,1.52,8.74,554379475,695550.8
F2,167,679.25,59.629,490,0.35,20.48,19.69,19.28,98.69,0.47,2.96,1.3,8.73,532792374,655386.97
F2,257,614.979,263.849,477,0.462,21.51,20.26,19.5,109.1,0.47,2.96,1.52,8.72,528738405.7,647845.37
F2,219,329.618,569.642,541,0.361,21.45,20.08,19.48,77.49,0.47,2.97,1.52,8.72,524715283.6,640364.74
F2,1061,224.933,56.899,474,0.408,23.54,21.61,20.05,107.71,0.47,2.98,1.52,8.71,517155494.1,626322.48
F2,1450,342.254,598.411,566,0.659,24.42,21.83,20.29,71.99,0.48,2.99,1.52,8.71,514005100.5,620478.02
F2,309,702.863,824.379,483,0.348,21.43,20.4,19.46,101.04,0.48,3,1.52,8.71,508149747.7,609630.22
F2,312,479.483,204.81,594,0.459,21.43,20.43,19.46,55.09,0.48,3,1.52,8.71,508149747.7,609630.22
F2,166,538.063,121.359,466,0.301,20.3,19.34,19.24,102.22,0.48,3.02,1.16,8.7,499682339.2,593985.29
F2,416,428.793,781.882,561,0.55,22.69,21.11,19.8,73.11,0.48,3.02,1.52,8.7,499682339.2,593985.29
F2,169,298.943,642.226,554,0.327,21.08,20.1,19.22,69.55,0.48,3.05,1.96,8.68,483907106.4,565016.02
F2,631,867.045,551.661,547,0.542,22.83,21.21,19.82,80.16,0.49,3.06,1.52,8.68,479492069.5,556960.36
F2,597,137.681,476.851,622,0.272,22.64,21.46,19.76,37.71,0.49,3.08,1.52,8.67,471502190,542451.84
F2,154,834.447,691.914,465,0.205,20.89,19.94,19.2,87.44,0.49,3.08,1.79,8.67,468629906,537260.24
F2,471,654.271,480.82,511,0.583,22.62,21.25,19.74,98.65,0.49,3.11,1.52,8.66,456616619.3,515703.07
F2,199,229.905,503.969,556,0.257,20.69,19.79,19.18,63.41,0.49,3.11,1.61,8.66,453835014.8,510751.08
F2,296,843.817,426.917,557,0.554,22.52,20.89,19.69,75.24,0.5,3.16,1.52,8.64,434943226.1,477578.31
F2,141,789.272,224.574,569,0.249,20.45,19.65,19.12,57.09,0.51,3.22,1.43,8.61,407810121.1,431651.9
F2,1045,547.012,590.337,479,0.653,24.13,21.99,20.11,113.32,0.51,3.22,1.52,8.61,407429594.3,431024.86
F2,194,587.021,98.805,522,0.467,21.49,20.3,19.38,90.66,0.51,3.23,1.52,8.61,405532279.3,427906.17
F2,137,802.342,660.341,430,0.186,20.33,19.38,19.08,88.43,0.52,3.31,1.35,8.58,377052652.2,382809.69
F2,106,34.529,166.407,438,1.167,19.73,20.56,19.07,130.81,0.52,3.33,0.76,8.57,369732817.3,371801.54
F2,104,875.231,67.293,622,0.381,20.9,19.6,19.06,41.46,0.52,3.35,1.94,8.56,362555084.4,361268.2
F2,112,42.165,180.308,300,1.128,21.18,99.99,19.25,118.91,0.53,3.36,1.52,8.56,359521728.3,356898.28
F2,182,206.565,721.171,478,0.391,21.34,20.44,19.25,105.48,0.54,3.49,1.52,8.5,319029090.5,303876.94
F2,226,89.463,42.892,698,0.353,21.53,20.22,19.29,23.44,0.55,3.53,1.52,8.49,308485572.3,291932.39
F2,111,586.548,279.567,486,0.367,20.52,19.62,18.94,101.27,0.56,3.61,1.68,8.46,286553686.5,270031.65
F2,143,613.78,471.722,522,0.639,21.96,20.16,19.32,94.39,0.58,3.81,1.52,8.39,242683200.8,240719.37
F2,118,736.158,751.081,645,0.337,21.1,19.82,19.02,32.62,0.6,4.02,1.6,8.31,205624060.7,235429.74
F2,178,687.346,575.031,689,0.846,22.28,20.89,19.22,27.27,0.66,4.55,1.6,8.17,147044432.9,279979.94
F2,61,591.542,445.812,696,0.18,19.67,18.66,18.41,17.82,0.72,5.21,1.36,8.02,103754752.8,215765.69
F2,75,33.955,173.506,158,1.141,21.5,18.95,18.41,113.32,0.95,8.9,1.6,7.48,29923851.54,67566.46
