Field,[RMS2003],xpos,ypos,Per (days),A (mag),Jsmag,Hmag,<Ks>mag,prob,log_m,Mass (M_Solar),jks_008,log_t,age_008 (years),delta_t (years),J-Ks,Mass,Kcor_008,age_008,delta_t
F2,1728,184.289,636.129,381,0.593,21.76,20.81,20.49,127.09,0.09534000000000109,1.25,1.3700000000000045,9.653905579999996,4507187031.0,755225,1.3700000000000045,1.2454892975217222,20.33,4507187030.97274,755224.7990178235
F2,2567,503.912,145.854,307,0.304,21.89,21.16,20.49,100.33,0.09534000000000109,1.25,1.5000000000000036,9.653905579999996,4507187031.0,755225,1.5000000000000036,1.2454892975217222,20.33,4507187030.97274,755224.7990178235
F2,1522,373.323,462.304,446,0.572,21.87,21.46,20.49,121.44,0.09534000000000109,1.25,1.480000000000004,9.653905579999996,4507187031.0,755225,1.480000000000004,1.2454892975217222,20.33,4507187030.97274,755224.7990178235
F2,2763,878.699,393.997,300,0.314,22.11,21.37,20.49,99.79,0.09534000000000109,1.25,1.7200000000000024,9.653905579999996,4507187031.0,755225,1.7200000000000024,1.2454892975217222,20.33,4507187030.97274,755224.7990178235
F2,2139,605.706,164.195,292,0.27,21.94,20.87,20.49,93.37,0.09534000000000109,1.25,1.5500000000000043,9.653905579999996,4507187031.0,755225,1.5500000000000043,1.2454892975217222,20.33,4507187030.97274,755224.7990178235
F2,2654,642.679,572.352,320,0.355,22.09,21.55,20.49,107.48,0.09534000000000109,1.25,1.7000000000000028,9.653905579999996,4507187031.0,755225,1.7000000000000028,1.2454892975217222,20.33,4507187030.97274,755224.7990178235
F2,1952,683.717,606.454,265,0.298,21.42,20.59,20.49,91.23,0.09534000000000109,1.25,1.0300000000000047,9.653905579999996,4507187031.0,755225,1.0300000000000047,1.2454892975217222,20.33,4507187030.97274,755224.7990178235
F2,2159,234.546,122.594,278,0.286,21.59,20.55,20.49,92.43,0.09534000000000109,1.25,1.2000000000000028,9.653905579999996,4507187031.0,755225,1.2000000000000028,1.2454892975217222,20.33,4507187030.97274,755224.7990178235
F2,1325,539.054,700.875,425,0.578,21.89,21.43,20.48,125.34,0.09805000000000019,1.25,1.5100000000000016,9.645062849999999,4416343549.0,775912,1.5100000000000016,1.2532854564562106,20.32,4416343549.368058,775912.2733694168
F2,2307,319.996,617.377,241,0.265,21.68,20.83,20.48,84.3,0.09805000000000019,1.25,1.3000000000000007,9.645062849999999,4416343549.0,775912,1.3000000000000007,1.2532854564562106,20.32,4416343549.368058,775912.2733694168
F2,2273,397.683,301.931,299,0.317,21.91,21.36,20.48,99.84,0.09805000000000019,1.25,1.5300000000000011,9.645062849999999,4416343549.0,775912,1.5300000000000011,1.2532854564562106,20.32,4416343549.368058,775912.2733694168
F2,2147,716.631,540.415,269,0.262,21.54,20.73,20.48,87.96,0.09805000000000019,1.25,1.1600000000000001,9.645062849999999,4416343549.0,775912,1.1600000000000001,1.2532854564562106,20.32,4416343549.368058,775912.2733694168
F2,2130,161.405,456.508,303,0.348,21.43,20.56,20.47,103.24,0.10076000000000063,1.26,1.0600000000000023,9.636220119999997,4327331041.0,796922,1.0600000000000023,1.2611304155644603,20.31,4327331040.849958,796921.725115104
F2,2006,810.785,406.28,286,0.347,21.75,20.79,20.47,99.43,0.10076000000000063,1.26,1.3800000000000026,9.636220119999997,4327331041.0,796922,1.3800000000000026,1.2611304155644603,20.31,4327331040.849958,796921.725115104
F2,2335,699.863,145.77,310,0.391,21.95,21.18,20.47,107.6,0.10076000000000063,1.26,1.5800000000000018,9.636220119999997,4327331041.0,796922,1.5800000000000018,1.2611304155644603,20.31,4327331040.849958,796921.725115104
F2,2028,207.79,519.523,312,0.296,21.46,20.74,20.47,100.56,0.10076000000000063,1.26,1.0900000000000034,9.636220119999997,4327331041.0,796922,1.0900000000000034,1.2611304155644603,20.31,4327331040.849958,796921.725115104
F2,1825,273.977,402.602,310,0.424,21.24,20.47,20.47,109.32,0.10076000000000063,1.26,0.870000000000001,9.636220119999997,4327331041.0,796922,0.870000000000001,1.2611304155644603,20.31,4327331040.849958,796921.725115104
F2,2421,383.677,511.695,289,0.267,21.69,21.14,20.47,92.39,0.10076000000000063,1.26,1.3200000000000038,9.636220119999997,4327331041.0,796922,1.3200000000000038,1.2611304155644603,20.31,4327331040.849958,796921.725115104
F2,2112,296.3,208.554,290,0.264,21.94,21.14,20.47,92.2,0.10076000000000063,1.26,1.5700000000000038,9.636220119999997,4327331041.0,796922,1.5700000000000038,1.2611304155644603,20.31,4327331040.849958,796921.725115104
F2,1560,613.401,357.201,297,0.479,21.87,20.91,20.47,108.53,0.10076000000000063,1.26,1.5000000000000036,9.636220119999997,4327331041.0,796922,1.5000000000000036,1.2611304155644603,20.31,4327331040.849958,796921.725115104
F2,1863,395.169,623.677,298,0.428,21.26,20.42,20.47,106.73,0.10076000000000063,1.26,0.8900000000000041,9.636220119999997,4327331041.0,796922,0.8900000000000041,1.2611304155644603,20.31,4327331040.849958,796921.725115104
F2,2966,292.007,641.779,440,0.564,23.77,22.62,20.94,49.19,0.10258954329004677,1.27,1.7,9.630250320244578,4268254631.0,811284,2.9299999999999997,1.2664543594769904,20.303248917748906,4268254631.398134,811283.6074165578
F2,1605,203.969,493.424,436,0.538,21.89,20.69,20.46,122.53,0.10347000000000017,1.27,1.5300000000000011,9.62737739,4240112602.0,818246,1.5300000000000011,1.2690244803118838,20.3,4240112601.6981263,818245.4973175301
F2,1805,359.442,396.001,294,0.356,21.35,20.46,20.46,101.81,0.10347000000000017,1.27,0.990000000000002,9.62737739,4240112602.0,818246,0.990000000000002,1.2690244803118838,20.3,4240112601.6981263,818245.4973175301
F2,2100,556.26,252.061,450,0.097,22.37,21.12,20.47,44.11,0.10596296536796723,1.28,1.7,9.619242844004322,4161432398.0,838132,2.0000000000000036,1.276329964632945,20.29080086580086,4161432398.4113793,838131.8792001221
F2,2645,79.945,365.099,337,0.389,22.37,21.25,20.47,113.2,0.10596296536796723,1.28,1.7,9.619242844004322,4161432398.0,838132,2.0000000000000036,1.276329964632945,20.29080086580086,4161432398.4113793,838131.8792001221
F2,2515,542.975,765.505,294,0.395,21.81,21.13,20.45,104.18,0.10618000000000061,1.28,1.4600000000000009,9.618534659999998,4154652072.0,839875,1.4600000000000009,1.2769679580759714,20.29,4154652071.99582,839875.1844172656
F2,2097,189.588,266.447,178,0.495,21.8,20.9,20.45,98.99,0.10618000000000061,1.28,1.4500000000000028,9.618534659999998,4154652072.0,839875,1.4500000000000028,1.2769679580759714,20.29,4154652071.99582,839875.1844172656
F2,1884,599.866,473.719,444,0.617,23.1,22.07,20.71,50.26,0.10625449567099876,1.28,1.7,9.618291580625531,4152327318.0,840474,2.490000000000002,1.2771870185249032,20.2897251082251,4152327318.4180527,840474.0012606537
F2,2691,308.731,775.795,339,0.487,22.02,21.55,20.44,118.21,0.10889000000000015,1.28,1.6799999999999997,9.609691929999999,4070914021.0,861802,1.6799999999999997,1.2849611581582367,20.28,4070914020.63858,861801.6172592258
F2,1692,239.523,661.27,300,0.32,21.79,20.64,20.44,100.33,0.10889000000000015,1.28,1.4499999999999993,9.609691929999999,4070914021.0,861802,1.4499999999999993,1.2849611581582367,20.28,4070914020.63858,861801.6172592258
F2,2497,24.327,491.417,312,0.348,21.83,21.08,20.44,105.23,0.10889000000000015,1.28,1.4899999999999984,9.609691929999999,4070914021.0,861802,1.4899999999999984,1.2849611581582367,20.28,4070914020.63858,861801.6172592258
F2,2414,669.38,466.236,326,0.314,22.18,21.39,20.43,105.27,0.11160000000000059,1.29,1.8500000000000014,9.600849199999997,3988863731.0,884015,1.8500000000000014,1.293004391796281,20.27,3988863730.6446333,884014.8494130179
F2,2010,275.337,130.635,291,0.282,21.38,20.53,20.43,94.6,0.11160000000000059,1.29,1.0500000000000007,9.600849199999997,3988863731.0,884015,1.0500000000000007,1.293004391796281,20.27,3988863730.6446333,884014.8494130179
F2,1282,863.396,656.01,351,0.586,21.04,20.46,20.43,123.35,0.11160000000000059,1.29,0.7100000000000009,9.600849199999997,3988863731.0,884015,0.7100000000000009,1.293004391796281,20.27,3988863730.6446333,884014.8494130179
F2,1645,49.166,103.181,388,0.6,21.41,20.56,20.43,127.6,0.11160000000000059,1.29,1.0800000000000018,9.600849199999997,3988863731.0,884015,1.0800000000000018,1.293004391796281,20.27,3988863730.6446333,884014.8494130179
F2,2160,622.434,620.733,269,0.354,21.81,20.88,20.43,96.43,0.11160000000000059,1.29,1.4800000000000004,9.600849199999997,3988863731.0,884015,1.4800000000000004,1.293004391796281,20.27,3988863730.6446333,884014.8494130179
F2,1700,131.43,614.878,460,0.142,21.78,20.9,20.43,68.41,0.11160000000000059,1.29,1.4500000000000028,9.600849199999997,3988863731.0,884015,1.4500000000000028,1.293004391796281,20.27,3988863730.6446333,884014.8494130179
F2,1817,679.902,51.165,272,0.283,21.45,20.48,20.43,90.96,0.11160000000000059,1.29,1.120000000000001,9.600849199999997,3988863731.0,884015,1.120000000000001,1.293004391796281,20.27,3988863730.6446333,884014.8494130179
F2,2323,165.667,250.222,291,0.42,21.58,21.02,20.42,104.75,0.11431000000000013,1.3,1.259999999999998,9.59200647,3908467185.0,906504,1.259999999999998,1.3010979721758917,20.26,3908467184.7617364,906504.144893431
F2,2395,574.495,153.833,310,0.315,21.62,20.87,20.42,102.04,0.11431000000000013,1.3,1.3000000000000007,9.59200647,3908467185.0,906504,1.3000000000000007,1.3010979721758917,20.26,3908467184.7617364,906504.144893431
F2,1623,787.079,288.645,449,0.305,21.92,21.17,20.42,106.78,0.11431000000000013,1.3,1.6000000000000014,9.59200647,3908467185.0,906504,1.6000000000000014,1.3010979721758917,20.26,3908467184.7617364,906504.144893431
F2,2502,23.4,631.599,366,0.401,22.21,20.86,20.42,118.43,0.11431000000000013,1.3,1.8900000000000006,9.59200647,3908467185.0,906504,1.8900000000000006,1.3010979721758917,20.26,3908467184.7617364,906504.144893431
F2,2231,332.27,207.499,355,0.441,21.71,20.87,20.42,119.08,0.11431000000000013,1.3,1.3900000000000006,9.59200647,3908467185.0,906504,1.3900000000000006,1.3010979721758917,20.26,3908467184.7617364,906504.144893431
F2,1356,297.561,737.609,449,0.581,21.76,20.59,20.41,120.96,0.11702000000000057,1.31,1.4500000000000028,9.583163739999998,3829691051.0,929258,1.4500000000000028,1.3092422144432583,20.25,3829691051.363758,929257.9673878562
F2,1622,541.392,443.704,298,0.396,22.05,20.94,20.41,105.15,0.11702000000000057,1.31,1.740000000000002,9.583163739999998,3829691051.0,929258,1.740000000000002,1.3092422144432583,20.25,3829691051.363758,929257.9673878562
F2,1795,405.954,409.103,188,0.394,22.01,20.87,20.41,93.76,0.11702000000000057,1.31,1.7000000000000028,9.583163739999998,3829691051.0,929258,1.7000000000000028,1.3092422144432583,20.25,3829691051.363758,929257.9673878562
F2,1588,887.266,609.134,476,0.129,21.88,20.69,20.41,59.67,0.11702000000000057,1.31,1.5700000000000003,9.583163739999998,3829691051.0,929258,1.5700000000000003,1.3092422144432583,20.25,3829691051.363758,929257.9673878562
F2,2193,260.297,405.949,412,0.225,22.24,21.2,20.41,99.61,0.11702000000000057,1.31,1.9299999999999997,9.583163739999998,3829691051.0,929258,1.9299999999999997,1.3092422144432583,20.25,3829691051.363758,929257.9673878562
F2,1122,452.259,624.1,341,0.493,21.27,20.66,20.4,118.81,0.119730000000001,1.32,0.9700000000000024,9.574321009999997,3752502671.0,952264,0.9700000000000024,1.3174374357172236,20.24,3752502670.6319222,952263.9710965541
F2,1803,786.644,606.898,431,0.405,21.49,20.58,20.4,117.87,0.119730000000001,1.32,1.1900000000000013,9.574321009999997,3752502671.0,952264,1.1900000000000013,1.3174374357172236,20.24,3752502670.6319222,952263.9710965541
F2,548,892.66,672.237,529,1.418,22.52,99.99,20.48,96.62,0.12191911688311796,1.32,1.7,9.567177921610385,3691287922.0,971023,2.1400000000000006,1.3240949124501256,20.231922077922075,3691287921.511286,971023.2061565856
F2,2272,213.546,261.986,310,0.071,21.66,21.01,20.39,20.39,0.12244000000000055,1.33,1.370000000000001,9.565478279999999,3676870041.0,975509,1.370000000000001,1.3256839551016417,20.23,3676870041.014265,975508.9932909382
F2,1749,832.748,178.959,261,0.319,21.17,20.41,20.39,92.41,0.12244000000000055,1.33,0.8800000000000026,9.565478279999999,3676870041.0,975509,0.8800000000000026,1.3256839551016417,20.23,3676870041.014265,975508.9932909382
F2,1710,711.522,550.778,294,0.296,21.93,20.88,20.39,96.75,0.12244000000000055,1.33,1.6400000000000006,9.565478279999999,3676870041.0,975509,1.6400000000000006,1.3256839551016417,20.23,3676870041.014265,975508.9932909382
F2,1954,430.979,26.005,272,0.317,21.83,20.9,20.39,94.23,0.12244000000000055,1.33,1.5399999999999991,9.565478279999999,3676870041.0,975509,1.5399999999999991,1.3256839551016417,20.23,3676870041.014265,975508.9932909382
F2,2011,165.858,722.627,341,0.338,22.11,21.0,20.39,110.28,0.12244000000000055,1.33,1.8200000000000003,9.565478279999999,3676870041.0,975509,1.8200000000000003,1.3256839551016417,20.23,3676870041.014265,975508.9932909382
F2,1914,554.137,80.88,322,0.309,21.42,20.73,20.39,103.97,0.12244000000000055,1.33,1.1300000000000026,9.565478279999999,3676870041.0,975509,1.1300000000000026,1.3256839551016417,20.23,3676870041.014265,975508.9932909382
F2,2144,739.896,55.852,283,0.292,21.65,20.97,20.39,94.06,0.12244000000000055,1.33,1.3599999999999994,9.565478279999999,3676870041.0,975509,1.3599999999999994,1.3256839551016417,20.23,3676870041.014265,975508.9932909382
F2,2002,108.682,335.946,278,0.309,21.78,21.02,20.39,94.7,0.12244000000000055,1.33,1.490000000000002,9.565478279999999,3676870041.0,975509,1.490000000000002,1.3256839551016417,20.23,3676870041.014265,975508.9932909382
F2,5259,744.804,365.482,448,0.664,24.75,22.21,21.21,50.43,0.12408359740260444,1.33,1.7,9.560115221675302,3631743950.0,989718,3.6400000000000006,1.330710541975905,20.22393506493504,3631743949.574002,989717.5044190421
F2,1362,887.622,654.633,483,0.892,21.95,21.42,20.38,114.9,0.12515000000000098,1.33,1.6700000000000017,9.556635549999996,3602761806.0,998979,1.6700000000000017,1.3339820936978093,20.22,3602761805.9579983,998979.0486934403
F2,1224,611.563,36.604,476,0.484,21.52,20.73,20.37,110.24,0.12786000000000008,1.34,1.25,9.54779282,3530147241.0,1022659,1.25,1.3423321746169499,20.21,3530147240.9096746,1022659.3257804397
F2,1731,341.025,304.31,314,0.268,21.39,20.74,20.37,97.62,0.12786000000000008,1.34,1.120000000000001,9.54779282,3530147241.0,1022659,1.120000000000001,1.3423321746169499,20.21,3530147240.9096746,1022659.3257804397
F2,2109,827.857,18.619,164,0.201,21.58,20.44,20.37,76.81,0.12786000000000008,1.34,1.3099999999999987,9.54779282,3530147241.0,1022659,1.3099999999999987,1.3423321746169499,20.21,3530147240.9096746,1022659.3257804397
F2,1784,711.917,559.903,298,0.33,21.95,20.99,20.36,100.74,0.13057000000000052,1.35,1.6900000000000013,9.538950089999998,3458996241.0,1046534,1.6900000000000013,1.350734522992821,20.2,3458996240.5766993,1046534.1851072429
F2,1837,359.384,756.684,396,0.501,21.8,20.85,20.36,124.85,0.13057000000000052,1.35,1.5400000000000027,9.538950089999998,3458996241.0,1046534,1.5400000000000027,1.350734522992821,20.2,3458996240.5766993,1046534.1851072429
F2,1983,77.576,340.094,191,0.262,21.98,20.97,20.36,83.2,0.13057000000000052,1.35,1.7200000000000024,9.538950089999998,3458996241.0,1046534,1.7200000000000024,1.350734522992821,20.2,3458996240.5766993,1046534.1851072429
F2,2149,421.425,429.891,365,0.555,21.92,20.95,20.36,124.58,0.13057000000000052,1.35,1.6600000000000037,9.538950089999998,3458996241.0,1046534,1.6600000000000037,1.350734522992821,20.2,3458996240.5766993,1046534.1851072429
F2,1868,135.708,343.444,243,0.258,21.48,20.52,20.36,83.66,0.13057000000000052,1.35,1.2200000000000024,9.538950089999998,3458996241.0,1046534,1.2200000000000024,1.350734522992821,20.2,3458996240.5766993,1046534.1851072429
F2,1871,870.02,231.107,165,0.279,21.91,20.98,20.36,88.64,0.13057000000000052,1.35,1.6500000000000021,9.538950089999998,3458996241.0,1046534,1.6500000000000021,1.350734522992821,20.2,3458996240.5766993,1046534.1851072429
F2,2042,462.821,421.725,172,0.29,21.94,20.88,20.36,88.6,0.13057000000000052,1.35,1.6800000000000033,9.538950089999998,3458996241.0,1046534,1.6800000000000033,1.350734522992821,20.2,3458996240.5766993,1046534.1851072429
F2,1730,541.524,536.047,224,0.398,22.65,21.55,20.5,92.98,0.13116537878788082,1.35,1.7,9.537007369015145,3443557737.0,1051804,2.25,1.352587528754363,20.197803030303024,3443557736.682999,1051803.8734057422
F2,2428,698.016,398.013,350,0.472,22.35,20.98,20.4,119.63,0.13159944805195112,1.35,1.7,9.535591001006484,3432345528.0,1055651,2.0500000000000043,1.3539400906715688,20.19620129870129,3432345527.9300375,1055651.1312368915
F2,1882,512.132,412.28,286,0.248,21.77,20.86,20.35,89.19,0.13328000000000007,1.36,1.5199999999999996,9.530107359999999,3389279306.0,1070587,1.5199999999999996,1.3591894659943449,20.19,3389279306.446336,1070587.1597506057
F2,1552,619.005,163.799,295,0.3,21.6,20.71,20.35,97.37,0.13328000000000007,1.36,1.3500000000000014,9.530107359999999,3389279306.0,1070587,1.3500000000000014,1.3591894659943449,20.19,3389279306.446336,1070587.1597506057
F2,1486,861.583,68.406,468,0.45,21.63,20.45,20.35,111.56,0.13328000000000007,1.36,1.379999999999999,9.530107359999999,3389279306.0,1070587,1.379999999999999,1.3591894659943449,20.19,3389279306.446336,1070587.1597506057
F2,1528,424.559,645.769,289,0.357,21.95,20.93,20.35,100.77,0.13328000000000007,1.36,1.6999999999999993,9.530107359999999,3389279306.0,1070587,1.6999999999999993,1.3591894659943449,20.19,3389279306.446336,1070587.1597506057
F2,2111,440.356,523.504,330,0.332,21.44,20.8,20.35,107.71,0.13328000000000007,1.36,1.1900000000000013,9.530107359999999,3389279306.0,1070587,1.1900000000000013,1.3591894659943449,20.19,3389279306.446336,1070587.1597506057
F2,724,771.042,384.463,370,0.89,22.86,21.94,20.56,130.99,0.13490482683982963,1.36,1.7,9.524805550021636,3348154961.0,1085087,2.400000000000002,1.3642841287369838,20.18400432900432,3348154960.988889,1085086.7916872117
F2,2128,651.229,824.181,290,0.339,21.83,21.06,20.34,99.7,0.1359900000000005,1.37,1.5899999999999999,9.521264629999997,3320967535.0,1094801,1.5899999999999999,1.367697332838375,20.18,3320967534.555663,1094800.9579608182
F2,1799,575.492,194.88,170,0.231,22.14,20.99,20.33,81.41,0.13870000000000093,1.38,1.9100000000000037,9.512421899999996,3254032604.0,1119157,1.9100000000000037,1.3762584548024948,20.169999999999998,3254032603.5084014,1119157.4681105246
F2,1880,847.714,649.539,330,0.364,22.1,20.99,20.33,110.2,0.13870000000000093,1.38,1.8700000000000045,9.512421899999996,3254032604.0,1119157,1.8700000000000045,1.3762584548024948,20.169999999999998,3254032603.5084014,1119157.4681105246
F2,2089,756.694,173.34,306,0.331,21.27,20.52,20.33,102.58,0.13870000000000093,1.38,1.0400000000000027,9.512421899999996,3254032604.0,1119157,1.0400000000000027,1.3762584548024948,20.169999999999998,3254032603.5084014,1119157.4681105246
F2,1735,830.73,41.451,262,0.226,21.5,20.72,20.33,81.52,0.13870000000000093,1.38,1.2700000000000031,9.512421899999996,3254032604.0,1119157,1.2700000000000031,1.3762584548024948,20.169999999999998,3254032603.5084014,1119157.4681105246
F2,1318,131.437,385.234,297,0.335,21.35,20.44,20.32,100.92,0.14141000000000048,1.38,1.1300000000000026,9.503579169999998,3188446763.0,1143638,1.1300000000000026,1.3848731652379238,20.16,3188446762.7331066,1143637.766022717
F2,1017,501.398,309.847,449,0.623,21.32,20.39,20.32,121.92,0.14141000000000048,1.38,1.1000000000000014,9.503579169999998,3188446763.0,1143638,1.1000000000000014,1.3848731652379238,20.16,3188446762.7331066,1143637.766022717
F2,1820,780.108,653.67,332,0.225,22.21,21.27,20.32,93.97,0.14141000000000048,1.38,1.990000000000002,9.503579169999998,3188446763.0,1143638,1.990000000000002,1.3848731652379238,20.16,3188446762.7331066,1143637.766022717
F2,1841,278.849,8.182,408,0.366,21.69,20.66,20.32,117.6,0.14141000000000048,1.38,1.4700000000000024,9.503579169999998,3188446763.0,1143638,1.4700000000000024,1.3848731652379238,20.16,3188446762.7331066,1143637.766022717
F2,2255,225.671,511.834,378,0.368,21.88,20.86,20.31,117.38,0.14412000000000091,1.39,1.6700000000000017,9.494736439999997,3124182821.0,1168222,1.6700000000000017,1.3935417995825075,20.15,3124182820.977964,1168222.1247544172
F2,1553,826.799,327.667,460,0.37,21.5,20.58,20.3,109.63,0.14683000000000046,1.4,1.3000000000000007,9.48589371,3061214135.0,1192890,1.3000000000000007,1.4022646953737583,20.14,3061214135.0377398,1192890.026906327
F2,1343,50.503,354.209,319,0.448,21.13,20.45,20.3,112.45,0.14683000000000046,1.4,0.9299999999999997,9.48589371,3061214135.0,1192890,0.9299999999999997,1.4022646953737583,20.14,3061214135.0377398,1192890.026906327
F2,647,442.445,-0.474,636,0.815,22.5,21.03,20.41,40.3,0.14755559956710096,1.4,1.7,9.483526078612549,3044570806.0,1199506,2.1900000000000013,1.404609494015955,20.137322510822507,3044570805.604855,1199506.2961420775
F2,1133,71.767,566.213,460,0.632,21.56,20.64,20.29,119.18,0.1495400000000009,1.41,1.370000000000001,9.477050979999998,2999514599.0,1217620,1.370000000000001,1.4110421922620209,20.13,2999514598.707563,1217620.179521758
F2,2380,708.827,734.763,337,0.478,22.22,21.43,20.31,117.48,0.1506562619047629,1.41,1.7,9.47340861740476,2974463318.0,1227820,2.0100000000000016,1.414673642043731,20.12588095238095,2974463317.7561054,1227819.6191327
F2,1616,101.122,391.106,274,0.277,21.54,20.7,20.28,90.67,0.15225,1.42,1.3599999999999994,9.46820825,2939058632.0,1242391,1.3599999999999994,1.4198746320236735,20.12,2939058631.959749,1242390.531630483
F2,1600,93.163,244.983,180,0.421,21.88,20.87,20.28,96.02,0.15225,1.42,1.6999999999999993,9.46820825,2939058632.0,1242391,1.6999999999999993,1.4198746320236735,20.12,2939058631.959749,1242390.531630483
F2,2194,768.241,550.935,353,0.412,21.84,21.07,20.28,117.31,0.15225,1.42,1.6600000000000001,9.46820825,2939058632.0,1242391,1.6600000000000001,1.4198746320236735,20.12,2939058631.959749,1242390.531630483
F2,1834,113.048,406.136,318,0.229,21.7,20.93,20.28,92.25,0.15225,1.42,1.5199999999999996,9.46820825,2939058632.0,1242391,1.5199999999999996,1.4198746320236735,20.12,2939058631.959749,1242390.531630483
F2,1255,673.457,23.479,471,0.527,22.45,20.92,20.38,113.27,0.1530190064935084,1.42,1.7,9.465698981811682,2922126292.0,1249424,2.1700000000000017,1.422391035379572,20.117162337662332,2922126291.6088157,1249423.7013825392
F2,2318,84.369,34.552,501,0.539,23.58,21.24,20.75,42.84,0.15407954329004703,1.43,1.7,9.462238450244577,2898934817.0,1259124,2.9299999999999997,1.4258687249504853,20.113248917748905,2898934816.7245345,1259124.469827342
F2,2247,289.713,806.131,400,0.47,22.52,21.58,20.4,123.62,0.1542654891774915,1.43,1.7,9.461631708813846,2894887619.0,1260825,2.2200000000000024,1.4264793502383255,20.112562770562764,2894887618.6958046,1260825.3900620874
F2,986,773.864,71.346,493,0.554,22.01,20.66,20.27,105.85,0.15496000000000043,1.43,1.8400000000000034,9.459365519999999,2879821170.0,1267178,1.8400000000000034,1.4287623585744649,20.11,2879821170.338371,1267178.2944851909
F2,1542,791.883,392.269,314,0.391,21.85,21.01,20.27,108.5,0.15496000000000043,1.43,1.6800000000000033,9.459365519999999,2879821170.0,1267178,1.6800000000000033,1.4287623585744649,20.11,2879821170.338371,1267178.2944851909
F2,1178,655.254,418.403,455,0.508,21.7,20.66,20.27,117.4,0.15496000000000043,1.43,1.5300000000000011,9.459365519999999,2879821170.0,1267178,1.5300000000000011,1.4287623585744649,20.11,2879821170.338371,1267178.2944851909
F2,1690,702.089,302.619,281,0.22,21.75,20.9,20.27,83.63,0.15496000000000043,1.43,1.5800000000000018,9.459365519999999,2879821170.0,1267178,1.5800000000000018,1.4287623585744649,20.11,2879821170.338371,1267178.2944851909
F2,1499,665.151,396.558,260,0.26,21.47,20.67,20.27,86.21,0.15496000000000043,1.43,1.3000000000000007,9.459365519999999,2879821170.0,1267178,1.3000000000000007,1.4287623585744649,20.11,2879821170.338371,1267178.2944851909
F2,1476,706.694,203.573,337,0.269,21.4,20.53,20.27,102.1,0.15496000000000043,1.43,1.2300000000000004,9.459365519999999,2879821170.0,1267178,1.2300000000000004,1.4287623585744649,20.11,2879821170.338371,1267178.2944851909
F2,2549,447.949,58.256,395,0.481,22.57,22.08,20.41,124.09,0.15688867532467787,1.44,1.7,9.453072252415575,2838391205.0,1284817,2.2600000000000016,1.4351215149902332,20.10288311688311,2838391204.7436347,1284817.1479230667
F2,1115,563.077,161.583,514,0.419,21.8,20.75,20.26,92.61,0.15766999999999998,1.44,1.6400000000000006,9.45052279,2821777655.0,1291960,1.6400000000000006,1.4377057179828734,20.1,2821777654.567971,1291959.9645290216
F2,1134,690.081,79.855,409,0.449,21.93,21.43,20.26,122.39,0.15766999999999998,1.44,1.7699999999999996,9.45052279,2821777655.0,1291960,1.7699999999999996,1.4377057179828734,20.1,2821777654.567971,1291959.9645290216
F2,1685,370.284,103.559,428,0.358,22.26,21.52,20.3,115.19,0.1600327445887464,1.45,1.7,9.44281315440692,2772127202.0,1313542,2.0600000000000023,1.4455487569687675,20.09128138528138,2772127201.658557,1313542.2947688515
F2,2143,643.003,586.01,342,0.36,21.84,21.2,20.25,112.19,0.1603800000000004,1.45,1.6900000000000013,9.441680059999998,2764904020.0,1316711,1.6900000000000013,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
F2,1124,881.169,122.298,393,0.368,21.65,21.09,20.25,118.01,0.1603800000000004,1.45,1.5,9.441680059999998,2764904020.0,1316711,1.5,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
F2,946,674.638,817.162,398,0.481,21.62,21.31,20.25,124.09,0.1603800000000004,1.45,1.4700000000000024,9.441680059999998,2764904020.0,1316711,1.4700000000000024,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
F2,1221,480.87,-1.88,302,0.334,21.26,20.33,20.25,101.94,0.1603800000000004,1.45,1.110000000000003,9.441680059999998,2764904020.0,1316711,1.110000000000003,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
F2,1111,174.542,430.648,458,0.536,21.93,20.76,20.25,117.45,0.1603800000000004,1.45,1.7800000000000011,9.441680059999998,2764904020.0,1316711,1.7800000000000011,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
F2,1631,679.773,105.185,349,0.326,21.69,20.75,20.25,110.55,0.1603800000000004,1.45,1.5400000000000027,9.441680059999998,2764904020.0,1316711,1.5400000000000027,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
F2,1081,314.049,818.506,412,0.44,21.32,20.55,20.25,121.78,0.1603800000000004,1.45,1.1700000000000017,9.441680059999998,2764904020.0,1316711,1.1700000000000017,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
F2,1039,692.432,94.454,416,0.526,21.04,20.24,20.25,124.83,0.1603800000000004,1.45,0.8900000000000006,9.441680059999998,2764904020.0,1316711,0.8900000000000006,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
F2,1457,179.029,357.745,356,0.398,21.43,21.03,20.25,116.96,0.1603800000000004,1.45,1.2800000000000011,9.441680059999998,2764904020.0,1316711,1.2800000000000011,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
