,xpos,ypos,J,Ks,J-Ks,Per (days),A (mag),prob,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt,Selected_Z,alpha
145,534.104,395.756,22.220000000000002,20.4,1.8200000000000038,381,0.551,125.97,0.11225000000000013,1.2949410549320743,9.595989999999999,3944482194.6480923,5.946351167608056,883794.2416757785,0.008,2.3
146,330.198,797.906,21.52,20.4,1.120000000000001,284,0.309,95.92,0.11225000000000013,1.2949410549320743,9.595989999999999,3944482194.6480923,5.946351167608056,883794.2416757785,0.008,2.3
147,867.599,815.115,21.96,20.4,1.5600000000000023,370,0.506,123.62,0.11225000000000013,1.2949410549320743,9.595989999999999,3944482194.6480923,5.946351167608056,883794.2416757785,0.008,2.3
148,85.337,339.939,21.52,20.39,1.129999999999999,307,0.233,90.88,0.11300000000000004,1.297179270983956,9.59516,3936950913.729909,5.950992684910462,893290.4373653636,0.008,2.3
149,377.006,64.798,21.990000000000002,20.39,1.6000000000000014,262,0.262,86.78,0.11300000000000004,1.297179270983956,9.59516,3936950913.729909,5.950992684910462,893290.4373653636,0.008,2.3
150,176.015,88.968,21.220000000000002,20.38,0.8400000000000034,297,0.393,104.75,0.11375000000000007,1.299421355637483,9.59433,3929434012.441143,5.955623256566595,902865.9123431853,0.008,2.3
151,186.144,267.475,21.87,20.38,1.490000000000002,345,0.448,117.76,0.11375000000000007,1.299421355637483,9.59433,3929434012.441143,5.955623256566595,902865.9123431853,0.008,2.3
152,843.018,828.104,21.6,20.38,1.2200000000000024,313,0.37,106.99,0.11375000000000007,1.299421355637483,9.59433,3929434012.441143,5.955623256566595,902865.9123431853,0.008,2.3
153,403.463,508.011,21.92,20.38,1.5400000000000027,272,0.31,93.62,0.11375000000000007,1.299421355637483,9.59433,3929434012.441143,5.955623256566595,902865.9123431853,0.008,2.3
154,241.936,58.066,21.92,20.37,1.5500000000000007,170,0.222,79.91,0.11449999999999999,1.3016673155792644,9.593499999999999,3921931463.32649,5.960242846286869,912520.9549323622,0.008,2.3
155,404.297,72.172,21.650000000000002,20.37,1.2800000000000011,290,0.321,98.25,0.11449999999999999,1.3016673155792644,9.593499999999999,3921931463.32649,5.960242846286869,912520.9549323622,0.008,2.3
156,152.743,576.538,21.610000000000003,20.37,1.240000000000002,307,0.249,93.5,0.11449999999999999,1.3016673155792644,9.593499999999999,3921931463.32649,5.960242846286869,912520.9549323622,0.008,2.3
157,506.83,444.48,21.48,20.36,1.120000000000001,300,0.402,105.92,0.11525000000000013,1.3039171575074695,9.592669999999998,3914443238.983048,5.964851417831956,922255.8481582748,0.008,2.3
158,54.686,283.433,21.66,20.36,1.3000000000000007,309,0.333,103.4,0.11525000000000013,1.3039171575074695,9.592669999999998,3914443238.983048,5.964851417831956,922255.8481582748,0.008,2.3
159,694.829,817.735,21.220000000000002,20.36,0.860000000000003,328,0.576,118.59,0.11525000000000013,1.3039171575074695,9.592669999999998,3914443238.983048,5.964851417831956,922255.8481582748,0.008,2.3
160,70.099,269.646,21.91,20.36,1.5500000000000007,299,0.295,97.7,0.11525000000000013,1.3039171575074695,9.592669999999998,3914443238.983048,5.964851417831956,922255.8481582748,0.008,2.3
161,133.825,116.259,21.950000000000003,20.36,1.5900000000000034,177,0.403,95.65,0.11525000000000013,1.3039171575074695,9.592669999999998,3914443238.983048,5.964851417831956,922255.8481582748,0.008,2.3
162,489.746,552.798,21.92,20.35,1.5700000000000003,174,0.299,89.15,0.11599999999999994,1.3061708881318412,9.59184,3906969312.060253,5.969448935013173,932070.869628297,0.008,2.3
163,220.957,500.059,21.55,20.35,1.1999999999999993,314,0.335,104.65,0.11599999999999994,1.3061708881318412,9.59184,3906969312.060253,5.969448935013173,932070.869628297,0.008,2.3
164,200.94,249.853,21.75,20.35,1.3999999999999986,292,0.27,93.37,0.11599999999999994,1.3061708881318412,9.59184,3906969312.060253,5.969448935013173,932070.869628297,0.008,2.3
165,406.827,782.052,22.26,20.35,1.9100000000000001,380,0.473,123.23,0.11599999999999994,1.3061708881318412,9.59184,3906969312.060253,5.969448935013173,932070.869628297,0.008,2.3
166,145.677,37.058,21.64,20.35,1.2899999999999991,276,0.306,94.03,0.11599999999999994,1.3061708881318412,9.59184,3906969312.060253,5.969448935013173,932070.869628297,0.008,2.3
167,698.278,147.312,21.35,20.35,1.0,288,0.341,99.42,0.11599999999999994,1.3061708881318412,9.59184,3906969312.060253,5.969448935013173,932070.869628297,0.008,2.3
168,375.293,718.491,21.62,20.34,1.2800000000000011,378,0.419,120.57,0.11675000000000008,1.3084285141737244,9.591009999999999,3899509655.259714,5.974035361692902,941966.2914108953,0.008,2.3
169,337.757,176.217,21.6,20.34,1.2600000000000016,312,0.336,104.3,0.11675000000000008,1.3084285141737244,9.591009999999999,3899509655.259714,5.974035361692902,941966.2914108953,0.008,2.3
170,847.263,472.621,22.21,20.34,1.870000000000001,307,0.483,111.03,0.11675000000000008,1.3084285141737244,9.591009999999999,3899509655.259714,5.974035361692902,941966.2914108953,0.008,2.3
171,213.147,364.457,21.55,20.34,1.2100000000000009,272,0.365,97.71,0.11675000000000008,1.3084285141737244,9.591009999999999,3899509655.259714,5.974035361692902,941966.2914108953,0.008,2.3
172,583.137,658.359,22.17,20.33,1.8400000000000034,461,0.192,85.14,0.11750000000000022,1.3106900423660774,9.590179999999998,3892064241.33521,5.978610661784984,951942.379914017,0.008,2.3
173,503.912,145.854,21.830000000000002,20.33,1.5000000000000036,307,0.304,100.33,0.11750000000000022,1.3106900423660774,9.590179999999998,3892064241.33521,5.978610661784984,951942.379914017,0.008,2.3
174,234.546,122.594,21.53,20.33,1.2000000000000028,278,0.286,92.43,0.11750000000000022,1.3106900423660774,9.590179999999998,3892064241.33521,5.978610661784984,951942.379914017,0.008,2.3
175,373.323,462.304,21.810000000000002,20.33,1.480000000000004,446,0.572,121.44,0.11750000000000022,1.3106900423660774,9.590179999999998,3892064241.33521,5.978610661784984,951942.379914017,0.008,2.3
176,642.679,572.352,22.03,20.33,1.7000000000000028,320,0.355,107.48,0.11750000000000022,1.3106900423660774,9.590179999999998,3892064241.33521,5.978610661784984,951942.379914017,0.008,2.3
177,605.706,164.195,21.880000000000003,20.33,1.5500000000000043,292,0.27,93.37,0.11750000000000022,1.3106900423660774,9.590179999999998,3892064241.33521,5.978610661784984,951942.379914017,0.008,2.3
178,683.717,606.454,21.360000000000003,20.33,1.0300000000000047,265,0.298,91.23,0.11750000000000022,1.3106900423660774,9.590179999999998,3892064241.33521,5.978610661784984,951942.379914017,0.008,2.3
179,878.699,393.997,22.05,20.33,1.7200000000000024,300,0.314,99.79,0.11750000000000022,1.3106900423660774,9.590179999999998,3892064241.33521,5.978610661784984,951942.379914017,0.008,2.3
180,184.289,636.129,21.700000000000003,20.33,1.3700000000000045,381,0.593,127.09,0.11750000000000022,1.3106900423660774,9.590179999999998,3892064241.33521,5.978610661784984,951942.379914017,0.008,2.3
181,539.054,700.875,21.830000000000002,20.32,1.5100000000000016,425,0.578,125.34,0.11825000000000002,1.3129554794534966,9.58935,3884633043.09254,5.983174799255132,961999.3957628583,0.008,2.3
182,319.996,617.377,21.62,20.32,1.3000000000000007,241,0.265,84.3,0.11825000000000002,1.3129554794534966,9.58935,3884633043.09254,5.983174799255132,961999.3957628583,0.008,2.3
183,716.631,540.415,21.48,20.32,1.1600000000000001,269,0.262,87.96,0.11825000000000002,1.3129554794534966,9.58935,3884633043.09254,5.983174799255132,961999.3957628583,0.008,2.3
184,397.683,301.931,21.85,20.32,1.5300000000000011,299,0.317,99.84,0.11825000000000002,1.3129554794534966,9.58935,3884633043.09254,5.983174799255132,961999.3957628583,0.008,2.3
185,296.3,208.554,21.880000000000003,20.31,1.5700000000000038,290,0.264,92.2,0.11900000000000016,1.3152248321922388,9.588519999999999,3877216033.3893785,5.987727738121331,972137.5936769779,0.008,2.3
186,810.785,406.28,21.69,20.31,1.3800000000000026,286,0.347,99.43,0.11900000000000016,1.3152248321922388,9.588519999999999,3877216033.3893785,5.987727738121331,972137.5936769779,0.008,2.3
187,207.79,519.523,21.400000000000002,20.31,1.0900000000000034,312,0.296,100.56,0.11900000000000016,1.3152248321922388,9.588519999999999,3877216033.3893785,5.987727738121331,972137.5936769779,0.008,2.3
188,699.863,145.77,21.89,20.31,1.5800000000000018,310,0.391,107.6,0.11900000000000016,1.3152248321922388,9.588519999999999,3877216033.3893785,5.987727738121331,972137.5936769779,0.008,2.3
189,383.677,511.695,21.630000000000003,20.31,1.3200000000000038,289,0.267,92.39,0.11900000000000016,1.3152248321922388,9.588519999999999,3877216033.3893785,5.987727738121331,972137.5936769779,0.008,2.3
190,395.169,623.677,21.200000000000003,20.31,0.8900000000000041,298,0.428,106.73,0.11900000000000016,1.3152248321922388,9.588519999999999,3877216033.3893785,5.987727738121331,972137.5936769779,0.008,2.3
191,161.405,456.508,21.37,20.31,1.0600000000000023,303,0.348,103.24,0.11900000000000016,1.3152248321922388,9.588519999999999,3877216033.3893785,5.987727738121331,972137.5936769779,0.008,2.3
192,273.977,402.602,21.18,20.31,0.870000000000001,310,0.424,109.32,0.11900000000000016,1.3152248321922388,9.588519999999999,3877216033.3893785,5.987727738121331,972137.5936769779,0.008,2.3
193,613.401,357.201,21.810000000000002,20.31,1.5000000000000036,297,0.479,108.53,0.11900000000000016,1.3152248321922388,9.588519999999999,3877216033.3893785,5.987727738121331,972137.5936769779,0.008,2.3
194,359.442,396.001,21.290000000000003,20.3,0.990000000000002,294,0.356,101.81,0.11974999999999997,1.3174981073502345,9.587689999999998,3869813185.1352725,5.992269442454235,982357.2223468116,0.008,2.3
195,203.969,493.424,21.830000000000002,20.3,1.5300000000000011,436,0.538,122.53,0.11974999999999997,1.3174981073502345,9.587689999999998,3869813185.1352725,5.992269442454235,982357.2223468116,0.008,2.3
196,189.588,266.447,21.740000000000002,20.29,1.4500000000000028,178,0.495,98.99,0.12050000000000011,1.3197753117071158,9.58686,3862424471.2914915,5.99679987637759,992658.524309632,0.008,2.3
197,542.975,765.505,21.75,20.29,1.4600000000000009,294,0.395,104.18,0.12050000000000011,1.3197753117071158,9.58686,3862424471.2914915,5.99679987637759,992658.524309632,0.008,2.3
198,308.731,775.795,21.96,20.28,1.6799999999999997,339,0.487,118.21,0.12124999999999991,1.3220564520542297,9.58603,3855049864.870884,6.001319004068607,1003041.7358248641,0.008,2.3
199,24.327,491.417,21.77,20.28,1.4899999999999984,312,0.348,105.23,0.12124999999999991,1.3220564520542297,9.58603,3855049864.870884,6.001319004068607,1003041.7358248641,0.008,2.3
200,239.523,661.27,21.73,20.28,1.4499999999999993,300,0.32,100.33,0.12124999999999991,1.3220564520542297,9.58603,3855049864.870884,6.001319004068607,1003041.7358248641,0.008,2.3
201,79.945,365.099,22.310000000000002,20.27580086580086,1.7,337,0.389,113.2,0.12156493506493554,1.3230155085330404,9.58568147186147,3851957367.8990884,6.003213267211011,1007426.2600874188,0.008,2.3
202,556.26,252.061,22.310000000000002,20.27580086580086,1.7,450,0.097,44.11,0.12156493506493554,1.3230155085330404,9.58568147186147,3851957367.8990884,6.003213267211011,1007426.2600874188,0.008,2.3
203,275.337,130.635,21.32,20.27,1.0500000000000007,291,0.282,94.6,0.12200000000000005,1.3243415351946648,9.585199999999999,3847689338.937872,6.0058267897584,1013507.0867489858,0.008,2.3
204,622.434,620.733,21.75,20.27,1.4800000000000004,269,0.354,96.43,0.12200000000000005,1.3243415351946648,9.585199999999999,3847689338.937872,6.0058267897584,1013507.0867489858,0.008,2.3
205,679.902,51.165,21.39,20.27,1.120000000000001,272,0.283,90.96,0.12200000000000005,1.3243415351946648,9.585199999999999,3847689338.937872,6.0058267897584,1013507.0867489858,0.008,2.3
206,863.396,656.01,20.98,20.27,0.7100000000000009,351,0.586,123.35,0.12200000000000005,1.3243415351946648,9.585199999999999,3847689338.937872,6.0058267897584,1013507.0867489858,0.008,2.3
207,49.166,103.181,21.35,20.27,1.0800000000000018,388,0.6,127.6,0.12200000000000005,1.3243415351946648,9.585199999999999,3847689338.937872,6.0058267897584,1013507.0867489858,0.008,2.3
208,131.43,614.878,21.720000000000002,20.27,1.4500000000000028,460,0.142,68.41,0.12200000000000005,1.3243415351946648,9.585199999999999,3847689338.937872,6.0058267897584,1013507.0867489858,0.008,2.3
209,669.38,466.236,22.12,20.27,1.8500000000000014,326,0.314,105.27,0.12200000000000005,1.3243415351946648,9.585199999999999,3847689338.937872,6.0058267897584,1013507.0867489858,0.008,2.3
210,23.4,631.599,22.150000000000002,20.26,1.8900000000000006,366,0.401,118.43,0.12274999999999997,1.326630567943265,9.58437,3840342866.608308,6.010323197732357,1024054.8004097751,0.008,2.3
211,574.495,153.833,21.560000000000002,20.26,1.3000000000000007,310,0.315,102.04,0.12274999999999997,1.326630567943265,9.58437,3840342866.608308,6.010323197732357,1024054.8004097751,0.008,2.3
212,787.079,288.645,21.860000000000003,20.26,1.6000000000000014,449,0.305,106.78,0.12274999999999997,1.326630567943265,9.58437,3840342866.608308,6.010323197732357,1024054.8004097751,0.008,2.3
213,165.667,250.222,21.52,20.26,1.259999999999998,291,0.42,104.75,0.12274999999999997,1.326630567943265,9.58437,3840342866.608308,6.010323197732357,1024054.8004097751,0.008,2.3
214,332.27,207.499,21.650000000000002,20.26,1.3900000000000006,355,0.441,119.08,0.12274999999999997,1.326630567943265,9.58437,3840342866.608308,6.010323197732357,1024054.8004097751,0.008,2.3
215,405.954,409.103,21.950000000000003,20.25,1.7000000000000028,188,0.394,93.76,0.1235,1.328923557126656,9.58354,3833010421.049326,6.014808192330565,1034685.0934801741,0.008,2.3
216,887.266,609.134,21.82,20.25,1.5700000000000003,476,0.129,59.67,0.1235,1.328923557126656,9.58354,3833010421.049326,6.014808192330565,1034685.0934801741,0.008,2.3
217,260.297,405.949,22.18,20.25,1.9299999999999997,412,0.225,99.61,0.1235,1.328923557126656,9.58354,3833010421.049326,6.014808192330565,1034685.0934801741,0.008,2.3
218,297.561,737.609,21.700000000000003,20.25,1.4500000000000028,449,0.581,120.96,0.1235,1.328923557126656,9.58354,3833010421.049326,6.014808192330565,1034685.0934801741,0.008,2.3
219,541.392,443.704,21.990000000000002,20.25,1.740000000000002,298,0.396,105.15,0.1235,1.328923557126656,9.58354,3833010421.049326,6.014808192330565,1034685.0934801741,0.008,2.3
220,786.644,606.898,21.43,20.24,1.1900000000000013,431,0.405,117.87,0.12425000000000014,1.3312205095832614,9.582709999999999,3825691975.47934,6.019281737948205,1045398.1758516339,0.008,2.3
221,452.259,624.1,21.21,20.24,0.9700000000000024,341,0.493,118.81,0.12425000000000014,1.3312205095832614,9.582709999999999,3825691975.47934,6.019281737948205,1045398.1758516339,0.008,2.3
222,739.896,55.852,21.59,20.23,1.3599999999999994,283,0.292,94.06,0.12500000000000006,1.3335214321633242,9.58188,3818387503.1679,6.023743799035947,1056194.250507005,0.008,2.3
223,165.858,722.627,22.05,20.23,1.8200000000000003,341,0.338,110.28,0.12500000000000006,1.3335214321633242,9.58188,3818387503.1679,6.023743799035947,1056194.250507005,0.008,2.3
224,213.546,261.986,21.6,20.23,1.370000000000001,310,0.071,20.39,0.12500000000000006,1.3335214321633242,9.58188,3818387503.1679,6.023743799035947,1056194.250507005,0.008,2.3
225,430.979,26.005,21.77,20.23,1.5399999999999991,272,0.317,94.23,0.12500000000000006,1.3335214321633242,9.58188,3818387503.1679,6.023743799035947,1056194.250507005,0.008,2.3
226,711.522,550.778,21.87,20.23,1.6400000000000006,294,0.296,96.75,0.12500000000000006,1.3335214321633242,9.58188,3818387503.1679,6.023743799035947,1056194.250507005,0.008,2.3
227,108.682,335.946,21.720000000000002,20.23,1.490000000000002,278,0.309,94.7,0.12500000000000006,1.3335214321633242,9.58188,3818387503.1679,6.023743799035947,1056194.250507005,0.008,2.3
228,554.137,80.88,21.360000000000003,20.23,1.1300000000000026,322,0.309,103.97,0.12500000000000006,1.3335214321633242,9.58188,3818387503.1679,6.023743799035947,1056194.250507005,0.008,2.3
229,832.748,178.959,21.110000000000003,20.23,0.8800000000000026,261,0.319,92.41,0.12500000000000006,1.3335214321633242,9.58188,3818387503.1679,6.023743799035947,1056194.250507005,0.008,2.3
230,887.622,654.633,21.89,20.22,1.6700000000000017,483,0.892,114.9,0.12575000000000008,1.335826331728929,9.58105,3811096977.4355445,6.028194340100362,1067073.5133930547,0.008,2.3
231,827.857,18.619,21.52,20.21,1.3099999999999987,164,0.201,76.81,0.1265,1.3381352151540196,9.580219999999999,3803820371.653799,6.032633325704324,1078036.153292573,0.008,2.3
232,611.563,36.604,21.46,20.21,1.25,476,0.484,110.24,0.1265,1.3381352151540196,9.580219999999999,3803820371.653799,6.032633325704324,1078036.153292573,0.008,2.3
233,341.025,304.31,21.330000000000002,20.21,1.120000000000001,314,0.268,97.62,0.1265,1.3381352151540196,9.580219999999999,3803820371.653799,6.032633325704324,1078036.153292573,0.008,2.3
234,599.866,473.719,23.040000000000003,20.201225108225106,1.7,444,0.617,50.26,0.12715811688311712,1.3401645224691296,9.579491683982683,3797446674.2265553,6.03651894090101,1087724.5755679484,0.008,2.3
235,711.917,559.903,21.89,20.2,1.6900000000000013,298,0.33,100.74,0.12725000000000014,1.3404480893244226,9.57939,3796557659.2450314,6.037060720467404,1089082.3516960996,0.008,2.3
236,462.821,421.725,21.880000000000003,20.2,1.6800000000000033,172,0.29,88.6,0.12725000000000014,1.3404480893244226,9.57939,3796557659.2450314,6.037060720467404,1089082.3516960996,0.008,2.3
237,135.708,343.444,21.42,20.2,1.2200000000000024,243,0.258,83.66,0.12725000000000014,1.3404480893244226,9.57939,3796557659.2450314,6.037060720467404,1089082.3516960996,0.008,2.3
238,77.576,340.094,21.92,20.2,1.7200000000000024,191,0.262,83.2,0.12725000000000014,1.3404480893244226,9.57939,3796557659.2450314,6.037060720467404,1089082.3516960996,0.008,2.3
239,359.384,756.684,21.740000000000002,20.2,1.5400000000000027,396,0.501,124.85,0.12725000000000014,1.3404480893244226,9.57939,3796557659.2450314,6.037060720467404,1089082.3516960996,0.008,2.3
240,870.02,231.107,21.85,20.2,1.6500000000000021,165,0.279,88.64,0.12725000000000014,1.3404480893244226,9.57939,3796557659.2450314,6.037060720467404,1089082.3516960996,0.008,2.3
241,421.425,429.891,21.860000000000003,20.2,1.6600000000000037,365,0.555,124.58,0.12725000000000014,1.3404480893244226,9.57939,3796557659.2450314,6.037060720467404,1089082.3516960996,0.008,2.3
242,892.66,672.237,22.46,20.195922077922077,1.7,529,1.418,96.62,0.12755584415584426,1.3413924084942985,9.579051532467531,3793599963.6045465,6.038862842339098,1093610.9306016979,0.008,2.3
243,440.356,523.504,21.380000000000003,20.19,1.1900000000000013,330,0.332,107.71,0.12799999999999995,1.3427649611378636,9.57856,3789308813.6823077,6.0414764890662696,1100212.2826733089,0.008,2.3
244,861.583,68.406,21.57,20.19,1.379999999999999,468,0.45,111.56,0.12799999999999995,1.3427649611378636,9.57856,3789308813.6823077,6.0414764890662696,1100212.2826733089,0.008,2.3
245,619.005,163.799,21.540000000000003,20.19,1.3500000000000014,295,0.3,97.37,0.12799999999999995,1.3427649611378636,9.57856,3789308813.6823077,6.0414764890662696,1100212.2826733089,0.008,2.3
246,424.559,645.769,21.89,20.19,1.6999999999999993,289,0.357,100.77,0.12799999999999995,1.3427649611378636,9.57856,3789308813.6823077,6.0414764890662696,1100212.2826733089,0.008,2.3
247,512.132,412.28,21.71,20.19,1.5199999999999996,286,0.248,89.19,0.12799999999999995,1.3427649611378636,9.57856,3789308813.6823077,6.0414764890662696,1100212.2826733089,0.008,2.3
248,651.229,824.181,21.77,20.18,1.5899999999999999,290,0.339,99.7,0.1287500000000001,1.3450858375039942,9.577729999999999,3782073808.48939,6.045880596235101,1111426.1127441593,0.008,2.3
249,698.016,398.013,22.290000000000003,20.173701298701292,1.7,350,0.472,119.63,0.12922240259740309,1.3465497468661092,9.577207207792206,3777523787.242816,6.048648610094439,1118532.5068230084,0.008,2.3
250,575.492,194.88,22.080000000000002,20.169999999999998,1.9100000000000037,170,0.231,81.41,0.12950000000000023,1.3474107253444056,9.576899999999998,3774852617.240575,6.050273006765974,1122724.0007496553,0.008,2.3
251,830.73,41.451,21.44,20.169999999999998,1.2700000000000031,262,0.226,81.52,0.12950000000000023,1.3474107253444056,9.576899999999998,3774852617.240575,6.050273006765974,1122724.0007496553,0.008,2.3
252,756.694,173.34,21.21,20.169999999999998,1.0400000000000027,306,0.331,102.58,0.12950000000000023,1.3474107253444056,9.576899999999998,3774852617.240575,6.050273006765974,1122724.0007496553,0.008,2.3
253,847.714,649.539,22.040000000000003,20.169999999999998,1.8700000000000045,330,0.364,110.2,0.12950000000000023,1.3474107253444056,9.576899999999998,3774852617.240575,6.050273006765974,1122724.0007496553,0.008,2.3
254,780.108,653.67,22.150000000000002,20.16,1.990000000000002,332,0.225,93.97,0.13025000000000003,1.3497396315926529,9.57607,3767645213.5606313,6.054653685509272,1134106.0977224337,0.008,2.3
255,278.849,8.182,21.630000000000003,20.16,1.4700000000000024,408,0.366,117.6,0.13025000000000003,1.3497396315926529,9.57607,3767645213.5606313,6.054653685509272,1134106.0977224337,0.008,2.3
256,501.398,309.847,21.26,20.16,1.1000000000000014,449,0.623,121.92,0.13025000000000003,1.3497396315926529,9.57607,3767645213.5606313,6.054653685509272,1134106.0977224337,0.008,2.3
257,131.437,385.234,21.290000000000003,20.16,1.1300000000000026,297,0.335,100.92,0.13025000000000003,1.3497396315926529,9.57607,3767645213.5606313,6.054653685509272,1134106.0977224337,0.008,2.3
258,225.671,511.834,21.82,20.15,1.6700000000000017,378,0.368,117.38,0.13100000000000017,1.3520725631942778,9.575239999999999,3760451571.124639,6.059022597374079,1145572.546757103,0.008,2.3
259,292.007,641.779,23.71,20.148748917748918,1.7,440,0.564,49.19,0.13109383116883117,1.3523647157779541,9.575136160173159,3759552554.4953003,6.0595683542813426,1147013.0373752385,0.008,2.3
260,541.524,536.047,22.59,20.14530303030303,1.7,224,0.398,92.98,0.13135227272727285,1.3531697254498594,9.57485015151515,3757077481.3810987,6.061070590671582,1150987.4564254382,0.008,2.3
261,826.799,327.667,21.44,20.14,1.3000000000000007,460,0.37,109.63,0.12746000000000057,1.3410964101728198,9.574180000000002,3751284477.6079154,6.033320709110223,1079743.7755037725,0.008,2.3
262,50.503,354.209,21.07,20.14,0.9299999999999997,319,0.448,112.45,0.12746000000000057,1.3410964101728198,9.574180000000002,3751284477.6079154,6.033320709110223,1079743.7755037725,0.008,2.3
263,71.767,566.213,21.5,20.13,1.370000000000001,460,0.632,119.18,0.13148000000000115,1.353567755137434,9.56584,3679933748.9635563,6.052943709528732,1129649.487246707,0.008,2.3
264,101.122,391.106,21.48,20.12,1.3599999999999994,274,0.277,90.67,0.1355000000000004,1.3661550756904113,9.557500000000001,3609940135.8641744,6.072227006520747,1180937.7526788297,0.008,2.3
265,768.241,550.935,21.78,20.12,1.6600000000000001,353,0.412,117.31,0.1355000000000004,1.3661550756904113,9.557500000000001,3609940135.8641744,6.072227006520747,1180937.7526788297,0.008,2.3
266,93.163,244.983,21.82,20.12,1.6999999999999993,180,0.421,96.02,0.1355000000000004,1.3661550756904113,9.557500000000001,3609940135.8641744,6.072227006520747,1180937.7526788297,0.008,2.3
267,113.048,406.136,21.64,20.12,1.5199999999999996,318,0.229,92.25,0.1355000000000004,1.3661550756904113,9.557500000000001,3609940135.8641744,6.072227006520747,1180937.7526788297,0.008,2.3
268,706.694,203.573,21.34,20.11,1.2300000000000004,337,0.269,102.1,0.13952000000000098,1.378859450331082,9.54916,3541277825.50252,6.091165241060551,1233574.096199549,0.008,2.3
269,791.883,392.269,21.790000000000003,20.11,1.6800000000000033,314,0.391,108.5,0.13952000000000098,1.378859450331082,9.54916,3541277825.50252,6.091165241060551,1233574.096199549,0.008,2.3
270,665.151,396.558,21.41,20.11,1.3000000000000007,260,0.26,86.21,0.13952000000000098,1.378859450331082,9.54916,3541277825.50252,6.091165241060551,1233574.096199549,0.008,2.3
271,773.864,71.346,21.950000000000003,20.11,1.8400000000000034,493,0.554,105.85,0.13952000000000098,1.378859450331082,9.54916,3541277825.50252,6.091165241060551,1233574.096199549,0.008,2.3
272,702.089,302.619,21.69,20.11,1.5800000000000018,281,0.22,83.63,0.13952000000000098,1.378859450331082,9.54916,3541277825.50252,6.091165241060551,1233574.096199549,0.008,2.3
273,655.254,418.403,21.64,20.11,1.5300000000000011,455,0.508,117.4,0.13952000000000098,1.378859450331082,9.54916,3541277825.50252,6.091165241060551,1233574.096199549,0.008,2.3
274,708.827,734.763,22.16,20.10938095238095,1.7,337,0.478,117.48,0.13976885714285903,1.3796497835454233,9.548643714285712,3537070484.8209333,6.092326146096383,1236875.952790447,0.008,2.3
275,771.042,384.463,22.8,20.109004329004325,1.7,370,0.89,130.99,0.13992025974026223,1.3801308372629268,9.548329610389608,3534513220.1202793,6.093031773505014,1238887.2216894007,0.008,2.3
276,563.077,161.583,21.740000000000002,20.1,1.6400000000000006,514,0.419,92.61,0.14354000000000022,1.3916819675881194,9.540820000000002,3473921496.039943,6.109753105207717,1287517.3947643822,0.008,2.3
277,690.081,79.855,21.87,20.1,1.7699999999999996,409,0.449,122.39,0.14354000000000022,1.3916819675881194,9.540820000000002,3473921496.039943,6.109753105207717,1287517.3947643822,0.008,2.3
278,442.445,-0.474,22.44,20.09382251082251,1.7,636,0.815,40.3,0.1460233506493518,1.399662576007255,9.535667974025973,3432953920.217824,6.121058371078554,1321473.2340357597,0.008,2.3
279,643.003,586.01,21.78,20.09,1.6900000000000013,342,0.36,112.19,0.1475600000000008,1.4046237261128387,9.53248,3407846307.267854,6.127985343862215,1342719.6476074348,0.008,2.3
280,881.169,122.298,21.59,20.09,1.5,393,0.368,118.01,0.1475600000000008,1.4046237261128387,9.53248,3407846307.267854,6.127985343862215,1342719.6476074348,0.008,2.3
281,786.15,72.583,21.360000000000003,20.09,1.2700000000000031,302,0.39,105.73,0.1475600000000008,1.4046237261128387,9.53248,3407846307.267854,6.127985343862215,1342719.6476074348,0.008,2.3
282,660.172,73.683,21.450000000000003,20.09,1.360000000000003,398,0.387,119.33,0.1475600000000008,1.4046237261128387,9.53248,3407846307.267854,6.127985343862215,1342719.6476074348,0.008,2.3
283,179.029,357.745,21.37,20.09,1.2800000000000011,356,0.398,116.96,0.1475600000000008,1.4046237261128387,9.53248,3407846307.267854,6.127985343862215,1342719.6476074348,0.008,2.3
284,314.049,818.506,21.26,20.09,1.1700000000000017,412,0.44,121.78,0.1475600000000008,1.4046237261128387,9.53248,3407846307.267854,6.127985343862215,1342719.6476074348,0.008,2.3
285,249.17,142.121,22.09,20.09,2.0,428,0.222,97.64,0.1475600000000008,1.4046237261128387,9.53248,3407846307.267854,6.127985343862215,1342719.6476074348,0.008,2.3
286,679.773,105.185,21.630000000000003,20.09,1.5400000000000027,349,0.326,110.55,0.1475600000000008,1.4046237261128387,9.53248,3407846307.267854,6.127985343862215,1342719.6476074348,0.008,2.3
287,480.87,-1.88,21.200000000000003,20.09,1.110000000000003,302,0.334,101.94,0.1475600000000008,1.4046237261128387,9.53248,3407846307.267854,6.127985343862215,1342719.6476074348,0.008,2.3
288,692.432,94.454,20.98,20.09,0.8900000000000006,416,0.526,124.83,0.1475600000000008,1.4046237261128387,9.53248,3407846307.267854,6.127985343862215,1342719.6476074348,0.008,2.3
289,674.638,817.162,21.560000000000002,20.09,1.4700000000000024,398,0.481,124.09,0.1475600000000008,1.4046237261128387,9.53248,3407846307.267854,6.127985343862215,1342719.6476074348,0.008,2.3
290,174.542,430.648,21.87,20.09,1.7800000000000011,458,0.536,117.45,0.1475600000000008,1.4046237261128387,9.53248,3407846307.267854,6.127985343862215,1342719.6476074348,0.008,2.3
