,xpos,ypos,J,Ks,J-Ks,Per (days),A (mag),prob,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt,Selected_Z,alpha
147,338.569,126.905,21.34,20.28,1.0599999999999987,299,0.26,101.79,0.12124999999999991,1.3220564520542297,9.419809999999998,2629117524.558314,5.835099004068606,684067.5731723292,0.008,2.3
148,97.899,800.704,21.450000000000003,20.28,1.1700000000000017,237,0.391,103.4,0.12124999999999991,1.3220564520542297,9.419809999999998,2629117524.558314,5.835099004068606,684067.5731723292,0.008,2.3
149,88.775,79.997,21.150000000000002,20.28,0.870000000000001,302,0.383,111.53,0.12124999999999991,1.3220564520542297,9.419809999999998,2629117524.558314,5.835099004068606,684067.5731723292,0.008,2.3
150,719.942,37.022,22.1,20.28,1.8200000000000003,172,0.22,90.02,0.12124999999999991,1.3220564520542297,9.419809999999998,2629117524.558314,5.835099004068606,684067.5731723292,0.008,2.3
151,451.072,192.105,21.700000000000003,20.28,1.4200000000000017,299,0.357,109.52,0.12124999999999991,1.3220564520542297,9.419809999999998,2629117524.558314,5.835099004068606,684067.5731723292,0.008,2.3
152,820.903,306.009,21.790000000000003,20.27,1.5200000000000031,176,0.218,89.56,0.12200000000000005,1.3243415351946648,9.4164,2608555011.8689013,5.837026789758401,687110.8236179784,0.008,2.3
153,680.365,528.461,21.5,20.27,1.2300000000000004,379,0.483,120.83,0.12200000000000005,1.3243415351946648,9.4164,2608555011.8689013,5.837026789758401,687110.8236179784,0.008,2.3
154,145.285,96.698,21.810000000000002,20.27,1.5400000000000027,321,0.224,100.86,0.12200000000000005,1.3243415351946648,9.4164,2608555011.8689013,5.837026789758401,687110.8236179784,0.008,2.3
155,393.95,764.899,21.78,20.27,1.5100000000000016,313,0.418,114.85,0.12200000000000005,1.3243415351946648,9.4164,2608555011.8689013,5.837026789758401,687110.8236179784,0.008,2.3
156,656.499,229.322,22.03,20.27,1.7600000000000016,433,0.391,108.79,0.12200000000000005,1.3243415351946648,9.4164,2608555011.8689013,5.837026789758401,687110.8236179784,0.008,2.3
157,341.643,462.908,22.240000000000002,20.26,1.9800000000000004,413,0.572,117.97,0.12274999999999997,1.326630567943265,9.412989999999999,2588153320.0344424,5.838943197732356,690149.5318616023,0.008,2.3
158,37.628,472.303,21.59,20.25,1.3399999999999999,344,0.227,103.11,0.1235,1.328923557126656,9.409579999999998,2567911191.2637544,5.840848192330564,693183.4613311976,0.008,2.3
159,230.526,829.521,21.73,20.24,1.490000000000002,366,0.336,113.74,0.12425000000000014,1.3312205095832614,9.406169999999998,2547827377.602916,5.842741737948204,696212.3741280079,0.008,2.3
160,215.14,349.738,21.66,20.24,1.4200000000000017,279,0.355,106.5,0.12425000000000014,1.3312205095832614,9.406169999999998,2547827377.602916,5.842741737948204,696212.3741280079,0.008,2.3
161,70.924,715.081,21.17,20.24,0.9300000000000033,417,0.582,117.17,0.12425000000000014,1.3312205095832614,9.406169999999998,2547827377.602916,5.842741737948204,696212.3741280079,0.008,2.3
162,508.883,516.055,21.540000000000003,20.24,1.3000000000000043,371,0.44,119.67,0.12425000000000014,1.3312205095832614,9.406169999999998,2547827377.602916,5.842741737948204,696212.3741280079,0.008,2.3
163,151.663,580.097,24.290000000000003,20.23615151515151,1.7,445,0.154,21.54,0.12453863636363688,1.3321055458334914,9.404857666666663,2540140077.2946234,5.84346740767141,697376.6591637406,0.008,2.3
164,100.283,437.042,21.59,20.23,1.3599999999999994,319,0.311,108.75,0.12500000000000006,1.3335214321633242,9.402759999999999,2527900640.8583517,5.844623799035946,699236.0310503988,0.008,2.3
165,225.747,-14.905,21.540000000000003,20.23,1.3100000000000023,170,0.344,100.6,0.12500000000000006,1.3335214321633242,9.402759999999999,2527900640.8583517,5.844623799035946,699236.0310503988,0.008,2.3
166,549.196,60.902,21.950000000000003,20.22,1.730000000000004,345,0.412,117.78,0.12575000000000008,1.335826331728929,9.399349999999998,2508129752.520454,5.846494340100361,702254.1916182236,0.008,2.3
167,438.028,228.245,21.35,20.22,1.1300000000000026,345,0.497,120.82,0.12575000000000008,1.335826331728929,9.399349999999998,2508129752.520454,5.846494340100361,702254.1916182236,0.008,2.3
168,582.106,56.439,21.810000000000002,20.22,1.5900000000000034,331,0.351,113.03,0.12575000000000008,1.335826331728929,9.399349999999998,2508129752.520454,5.846494340100361,702254.1916182236,0.008,2.3
169,728.3,354.414,24.66,20.212073593073594,1.7,216,0.376,69.49,0.1263444805194805,1.3376561189518434,9.396647095238094,2492568459.498412,5.847968799111333,704642.443732152,0.008,2.3
170,158.315,592.526,21.23,20.21,1.0199999999999996,401,0.585,119.92,0.1265,1.3381352151540196,9.39594,2488513493.6879168,5.848353325704324,705266.6140976615,0.008,2.3
171,172.184,215.968,23.62,20.20652813852814,1.7,504,0.608,47.59,0.12676038961038966,1.338937760428322,9.394756095238094,2481738940.7909245,5.848996030893265,706311.0991108299,0.008,2.3
172,773.116,77.463,21.41,20.2,1.2100000000000009,305,0.203,96.81,0.12725000000000014,1.3404480893244226,9.392529999999999,2469050654.9925046,5.850200720467403,708273.0555265044,0.008,2.3
173,128.502,494.06,21.43,20.2,1.2300000000000004,418,0.423,113.82,0.12725000000000014,1.3404480893244226,9.392529999999999,2469050654.9925046,5.850200720467403,708273.0555265044,0.008,2.3
174,331.171,253.491,23.790000000000003,20.195909090909087,1.7,536,0.606,39.35,0.12755681818181858,1.3413954169426376,9.391134999999997,2461132525.807771,5.850953123944306,709501.1830346729,0.008,2.3
175,604.597,582.775,21.59,20.19,1.3999999999999986,328,0.257,104.9,0.12799999999999995,1.3427649611378636,9.389119999999998,2449740036.524567,5.852036489066268,711273.271739962,0.008,2.3
176,188.193,504.862,22.18,20.18,2.0,432,0.163,89.75,0.1287500000000001,1.3450858375039942,9.38571,2430580447.759032,5.853860596235101,714267.017396934,0.008,2.3
177,856.354,845.953,21.5,20.18,1.3200000000000003,355,0.358,115.12,0.1287500000000001,1.3450858375039942,9.38571,2430580447.759032,5.853860596235101,714267.017396934,0.008,2.3
178,214.401,198.591,21.16,20.18,0.9800000000000004,362,0.393,117.44,0.1287500000000001,1.3450858375039942,9.38571,2430580447.759032,5.853860596235101,714267.017396934,0.008,2.3
179,904.262,474.976,21.76,20.169999999999998,1.5900000000000034,285,0.325,105.29,0.12950000000000023,1.3474107253444056,9.382299999999997,2411570707.481966,5.855673006765973,717254.0460067122,0.008,2.3
180,157.074,330.983,21.76,20.15,1.610000000000003,363,0.361,115.49,0.13100000000000017,1.3520725631942778,9.375479999999998,2373996093.657251,5.8592625973740775,723206.9605377219,0.008,2.3
181,636.715,523.009,22.64,20.146043290043288,1.7,511,1.014,72.4,0.13129675324675344,1.3529967495510773,9.374130761904759,2366632160.4762278,5.859967161195321,724381.184542273,0.008,2.3
182,694.275,800.618,21.26,20.13,1.1300000000000026,344,0.293,109.52,0.13148000000000115,1.353567755137434,9.368659999999998,2337006928.809709,5.8557637095287305,717403.8607530472,0.008,2.3
183,822.8,526.661,21.740000000000002,20.13,1.610000000000003,215,0.293,95.57,0.13148000000000115,1.353567755137434,9.368659999999998,2337006928.809709,5.8557637095287305,717403.8607530472,0.008,2.3
184,570.552,27.635,21.5,20.13,1.370000000000001,199,0.192,86.21,0.13148000000000115,1.353567755137434,9.368659999999998,2337006928.809709,5.8557637095287305,717403.8607530472,0.008,2.3
185,744.998,822.162,22.01,20.12,1.8900000000000006,408,0.515,118.4,0.1355000000000004,1.3661550756904113,9.36525,2318729033.592009,5.879977006520746,758537.4136255014,0.008,2.3
186,384.603,709.448,21.290000000000003,20.12,1.1700000000000017,446,0.406,105.77,0.1355000000000004,1.3661550756904113,9.36525,2318729033.592009,5.879977006520746,758537.4136255014,0.008,2.3
187,361.295,534.566,21.330000000000002,20.12,1.2100000000000009,424,0.481,114.5,0.1355000000000004,1.3661550756904113,9.36525,2318729033.592009,5.879977006520746,758537.4136255014,0.008,2.3
188,227.197,81.82,21.450000000000003,20.11,1.3400000000000034,822,0.288,37.07,0.13952000000000098,1.378859450331082,9.361839999999999,2300594091.075668,5.90384524106055,801392.4398089196,0.008,2.3
189,757.542,-12.799,21.12,20.11,1.0100000000000016,627,0.523,19.45,0.13952000000000098,1.378859450331082,9.361839999999999,2300594091.075668,5.90384524106055,801392.4398089196,0.008,2.3
190,761.629,384.585,22.01,20.11,1.9000000000000021,177,0.228,90.47,0.13952000000000098,1.378859450331082,9.361839999999999,2300594091.075668,5.90384524106055,801392.4398089196,0.008,2.3
191,126.739,688.708,22.450000000000003,20.10382251082251,1.7,465,0.8,98.41,0.1420033506493512,1.3867665279496717,9.359733476190474,2289462192.9105673,5.918415079339206,828733.8522581198,0.008,2.3
192,801.073,764.353,21.830000000000002,20.1,1.7300000000000004,391,0.351,113.72,0.14354000000000022,1.3916819675881194,9.358429999999998,2282600983.217584,5.927363105207713,845985.861957178,0.008,2.3
193,437.063,810.658,21.55,20.1,1.4499999999999993,173,0.193,87.25,0.14354000000000022,1.3916819675881194,9.358429999999998,2282600983.217584,5.927363105207713,845985.861957178,0.008,2.3
194,109.478,737.089,21.740000000000002,20.1,1.6400000000000006,458,0.352,98.92,0.14354000000000022,1.3916819675881194,9.358429999999998,2282600983.217584,5.927363105207713,845985.861957178,0.008,2.3
195,63.818,31.241,21.790000000000003,20.1,1.6900000000000013,555,0.196,46.31,0.14354000000000022,1.3916819675881194,9.358429999999998,2282600983.217584,5.927363105207713,845985.861957178,0.008,2.3
196,522.784,730.552,21.62,20.1,1.5199999999999996,540,0.145,50.11,0.14354000000000022,1.3916819675881194,9.358429999999998,2282600983.217584,5.927363105207713,845985.861957178,0.008,2.3
197,687.298,541.673,21.91,20.1,1.8099999999999987,290,0.217,96.37,0.14354000000000022,1.3916819675881194,9.358429999999998,2282600983.217584,5.927363105207713,845985.861957178,0.008,2.3
198,844.386,709.244,21.220000000000002,20.09,1.1300000000000026,450,0.601,108.02,0.1475600000000008,1.4046237261128387,9.355019999999998,2264748600.7189403,5.950525343862213,892329.6912162513,0.008,2.3
199,198.166,560.71,21.18,20.09,1.0899999999999999,182,0.179,85.31,0.1475600000000008,1.4046237261128387,9.355019999999998,2264748600.7189403,5.950525343862213,892329.6912162513,0.008,2.3
200,83.866,395.534,21.26,20.08,1.1800000000000033,170,0.237,91.81,0.15158000000000138,1.4176858347733026,9.351609999999997,2247035842.9568233,5.973326756511573,940430.6100272498,0.008,2.3
201,15.327,271.408,21.150000000000002,20.07,1.0800000000000018,428,0.483,113.58,0.15560000000000063,1.4308694127493415,9.348199999999999,2229461617.9163785,5.995762198969809,990289.5563271922,0.008,2.3
202,361.769,514.58,21.17,20.07,1.1000000000000014,357,0.384,116.82,0.15560000000000063,1.4308694127493415,9.348199999999999,2229461617.9163785,5.995762198969809,990289.5563271922,0.008,2.3
203,147.305,746.683,21.59,20.07,1.5199999999999996,322,0.238,102.41,0.15560000000000063,1.4308694127493415,9.348199999999999,2229461617.9163785,5.995762198969809,990289.5563271922,0.008,2.3
204,875.921,243.44,21.48,20.07,1.4100000000000001,431,0.141,87.47,0.15560000000000063,1.4308694127493415,9.348199999999999,2229461617.9163785,5.995762198969809,990289.5563271922,0.008,2.3
205,502.782,296.07,21.66,20.07,1.5899999999999999,354,0.382,116.6,0.15560000000000063,1.4308694127493415,9.348199999999999,2229461617.9163785,5.995762198969809,990289.5563271922,0.008,2.3
206,796.243,303.054,21.23,20.07,1.1600000000000001,393,0.396,116.3,0.15560000000000063,1.4308694127493415,9.348199999999999,2229461617.9163785,5.995762198969809,990289.5563271922,0.008,2.3
207,895.862,228.496,21.98,20.07,1.9100000000000001,481,0.67,94.88,0.15560000000000063,1.4308694127493415,9.348199999999999,2229461617.9163785,5.995762198969809,990289.5563271922,0.008,2.3
208,380.188,672.565,21.03,20.07,0.9600000000000009,403,0.476,118.33,0.15560000000000063,1.4308694127493415,9.348199999999999,2229461617.9163785,5.995762198969809,990289.5563271922,0.008,2.3
209,46.923,287.125,21.19,20.06,1.1300000000000026,369,0.407,118.2,0.1596200000000012,1.4441755896284616,9.344789999999998,2212024842.1234474,6.01782658510765,1041901.3124737788,0.008,2.3
210,424.36,615.109,21.21,20.06,1.1500000000000021,404,0.447,117.25,0.1596200000000012,1.4441755896284616,9.344789999999998,2212024842.1234474,6.01782658510765,1041901.3124737788,0.008,2.3
211,49.071,207.327,21.43,20.06,1.370000000000001,306,0.307,106.82,0.1596200000000012,1.4441755896284616,9.344789999999998,2212024842.1234474,6.01782658510765,1041901.3124737788,0.008,2.3
212,308.464,660.672,21.48,20.06,1.4200000000000017,376,0.381,116.59,0.1596200000000012,1.4441755896284616,9.344789999999998,2212024842.1234474,6.01782658510765,1041901.3124737788,0.008,2.3
213,682.074,17.049,22.35,20.05308225108225,1.7,411,0.475,117.01,0.16240093506493558,1.4534528072956132,9.342431047619046,2200042383.9839625,6.032870403231987,1078624.804376643,0.008,2.3
214,122.595,494.816,21.650000000000002,20.05,1.6000000000000014,371,0.228,103.87,0.16364000000000045,1.457605505502597,9.34138,2194724440.577837,6.039514888573598,1095254.1024516746,0.008,2.3
215,360.972,822.938,21.59,20.05,1.5399999999999991,397,0.411,116.63,0.16364000000000045,1.457605505502597,9.34138,2194724440.577837,6.039514888573598,1095254.1024516746,0.008,2.3
216,605.738,856.93,21.400000000000002,20.05,1.3500000000000014,371,0.328,113.09,0.16364000000000045,1.457605505502597,9.34138,2194724440.577837,6.039514888573598,1095254.1024516746,0.008,2.3
217,445.251,779.298,21.68,20.05,1.629999999999999,447,0.035,71.69,0.16364000000000045,1.457605505502597,9.34138,2194724440.577837,6.039514888573598,1095254.1024516746,0.008,2.3
218,819.291,784.309,21.610000000000003,20.04,1.5700000000000038,359,0.298,110.6,0.16766000000000103,1.4711603110658313,9.337969999999999,2177559346.6869693,6.0608221445056385,1150329.2011304449,0.008,2.3
219,677.816,585.615,21.130000000000003,20.04,1.0900000000000034,324,0.281,106.74,0.16766000000000103,1.4711603110658313,9.337969999999999,2177559346.6869693,6.0608221445056385,1150329.2011304449,0.008,2.3
220,519.331,615.644,20.950000000000003,20.03,0.9200000000000017,389,0.424,118.06,0.17168000000000028,1.484841167712954,9.33456,2160528502.2001967,6.081743451233079,1207100.559532297,0.008,2.3
221,459.402,172.627,21.5,20.03,1.4699999999999989,268,0.246,96.32,0.17168000000000028,1.484841167712954,9.33456,2160528502.2001967,6.081743451233079,1207100.559532297,0.008,2.3
222,34.853,649.853,21.14,20.03,1.1099999999999994,174,0.237,91.52,0.17168000000000028,1.484841167712954,9.33456,2160528502.2001967,6.081743451233079,1207100.559532297,0.008,2.3
223,143.276,386.319,21.23,20.02,1.2100000000000009,275,0.165,88.9,0.17570000000000086,1.4986492476390072,9.331149999999997,2143630857.1434815,6.10227397196846,1265534.4502298539,0.008,2.3
224,69.022,385.081,21.650000000000002,20.01,1.6400000000000006,451,0.217,90.59,0.1797200000000001,1.5125857339396835,9.327739999999999,2126865369.7547672,6.122408936489074,1325589.1371220604,0.008,2.3
225,549.156,223.944,21.080000000000002,20.01,1.0700000000000003,432,0.508,113.06,0.1797200000000001,1.5125857339396835,9.327739999999999,2126865369.7547672,6.122408936489074,1325589.1371220604,0.008,2.3
226,78.869,286.741,21.73,20.01,1.7199999999999989,432,0.433,110.97,0.1797200000000001,1.5125857339396835,9.327739999999999,2126865369.7547672,6.122408936489074,1325589.1371220604,0.008,2.3
227,526.016,793.034,21.12,20.01,1.1099999999999994,177,0.287,95.74,0.1797200000000001,1.5125857339396835,9.327739999999999,2126865369.7547672,6.122408936489074,1325589.1371220604,0.008,2.3
228,783.447,536.537,21.970000000000002,20.01,1.9600000000000009,248,0.258,95.05,0.1797200000000001,1.5125857339396835,9.327739999999999,2126865369.7547672,6.122408936489074,1325589.1371220604,0.008,2.3
229,468.489,89.196,21.25,20.01,1.2399999999999984,447,0.335,101.47,0.1797200000000001,1.5125857339396835,9.327739999999999,2126865369.7547672,6.122408936489074,1325589.1371220604,0.008,2.3
230,312.709,620.715,21.1,20.01,1.0899999999999999,349,0.314,111.58,0.1797200000000001,1.5125857339396835,9.327739999999999,2126865369.7547672,6.122408936489074,1325589.1371220604,0.008,2.3
231,436.416,426.247,21.55,20.01,1.5399999999999991,486,0.185,75.79,0.1797200000000001,1.5125857339396835,9.327739999999999,2126865369.7547672,6.122408936489074,1325589.1371220604,0.008,2.3
232,637.803,504.423,21.05,20.0,1.0500000000000007,443,0.214,92.51,0.18374000000000068,1.5266518207127333,9.324329999999998,2110231006.4196305,6.1421436428081355,1387214.5739300395,0.008,2.3
233,378.87,746.828,21.37,19.99,1.3800000000000026,189,0.18,85.15,0.18776000000000126,1.5408487131602433,9.320919999999997,2093726741.607654,6.16147345883524,1450352.135805376,0.008,2.3
234,99.815,4.421,21.490000000000002,19.99,1.5000000000000036,459,0.467,103.5,0.18776000000000126,1.5408487131602433,9.320919999999997,2093726741.607654,6.16147345883524,1450352.135805376,0.008,2.3
235,202.571,650.247,21.35,19.99,1.360000000000003,301,0.196,95.56,0.18776000000000126,1.5408487131602433,9.320919999999997,2093726741.607654,6.16147345883524,1450352.135805376,0.008,2.3
236,83.836,591.37,21.5,19.99,1.5100000000000016,483,0.62,94.6,0.18776000000000126,1.5408487131602433,9.320919999999997,2093726741.607654,6.16147345883524,1450352.135805376,0.008,2.3
237,159.943,560.438,21.32,19.98,1.3399999999999999,384,0.385,116.42,0.1917800000000005,1.5551776276919143,9.317509999999999,2077351557.809165,6.1803938240261935,1514934.3884517932,0.008,2.3
238,656.805,627.704,21.380000000000003,19.98,1.4000000000000021,413,0.427,114.96,0.1917800000000005,1.5551776276919143,9.317509999999999,2077351557.809165,6.1803938240261935,1514934.3884517932,0.008,2.3
239,776.724,505.933,21.73,19.98,1.75,277,0.279,100.48,0.1917800000000005,1.5551776276919143,9.317509999999999,2077351557.809165,6.1803938240261935,1514934.3884517932,0.008,2.3
240,87.019,36.775,20.950000000000003,19.98,0.9700000000000024,386,0.447,119.25,0.1917800000000005,1.5551776276919143,9.317509999999999,2077351557.809165,6.1803938240261935,1514934.3884517932,0.008,2.3
241,400.985,356.026,20.880000000000003,19.97,0.9100000000000037,404,0.48,118.29,0.19580000000000108,1.5696397920292995,9.314099999999998,2061104445.4724805,6.1989002510221,1580884.8991196966,0.008,2.3
242,557.936,724.268,21.220000000000002,19.97,1.2500000000000036,189,0.19,86.18,0.19580000000000108,1.5696397920292995,9.314099999999998,2061104445.4724805,6.1989002510221,1580884.8991196966,0.008,2.3
243,90.366,126.397,21.39,19.96,1.4299999999999997,356,0.345,114.24,0.19982000000000033,1.5842364453109632,9.31069,2044984402.9417255,6.216988327277685,1648118.0937409648,0.008,2.3
244,372.952,316.404,21.740000000000002,19.96,1.7800000000000011,380,0.278,108.57,0.19982000000000033,1.5842364453109632,9.31069,2044984402.9417255,6.216988327277685,1648118.0937409648,0.008,2.3
245,120.61,235.796,21.150000000000002,19.96,1.1900000000000013,329,0.313,109.99,0.19982000000000033,1.5842364453109632,9.31069,2044984402.9417255,6.216988327277685,1648118.0937409648,0.008,2.3
246,101.341,95.678,21.26,19.96,1.3000000000000007,376,0.292,109.99,0.19982000000000033,1.5842364453109632,9.31069,2044984402.9417255,6.216988327277685,1648118.0937409648,0.008,2.3
247,563.345,653.749,20.96,19.95,1.0100000000000016,416,0.478,116.15,0.2038400000000009,1.598968838198691,9.307279999999999,2028990436.3950124,6.23465371667905,1716539.1643257265,0.008,2.3
248,570.626,170.136,21.16,19.94,1.2199999999999989,463,0.448,101.43,0.20786000000000016,1.6138382329846097,9.30387,2013121559.783238,6.251892161150885,1786044.0305395792,0.008,2.3
249,525.791,-23.687,21.26,19.94,1.3200000000000003,401,0.435,117.21,0.20786000000000016,1.6138382329846097,9.30387,2013121559.783238,6.251892161150885,1786044.0305395792,0.008,2.3
250,399.194,565.095,21.060000000000002,19.94,1.120000000000001,183,0.226,89.96,0.20786000000000016,1.6138382329846097,9.30387,2013121559.783238,6.251892161150885,1786044.0305395792,0.008,2.3
251,748.629,626.308,21.39,19.94,1.4499999999999993,333,0.193,98.61,0.20786000000000016,1.6138382329846097,9.30387,2013121559.783238,6.251892161150885,1786044.0305395792,0.008,2.3
252,58.562,617.082,21.27,19.94,1.3299999999999983,442,0.341,103.36,0.20786000000000016,1.6138382329846097,9.30387,2013121559.783238,6.251892161150885,1786044.0305395792,0.008,2.3
253,108.418,332.33,21.18,19.94,1.2399999999999984,444,0.521,109.75,0.20786000000000016,1.6138382329846097,9.30387,2013121559.783238,6.251892161150885,1786044.0305395792,0.008,2.3
254,382.225,561.735,21.52,19.93,1.5899999999999999,418,0.463,115.31,0.21188000000000073,1.6288459036993805,9.300459999999998,1997376794.7692163,6.268699482253436,1856519.3591203832,0.008,2.3
255,70.548,307.259,21.560000000000002,19.93,1.6300000000000026,316,0.264,104.29,0.21188000000000073,1.6288459036993805,9.300459999999998,1997376794.7692163,6.268699482253436,1856519.3591203832,0.008,2.3
256,66.638,549.981,21.07,19.93,1.1400000000000006,441,0.414,107.66,0.21188000000000073,1.6288459036993805,9.300459999999998,1997376794.7692163,6.268699482253436,1856519.3591203832,0.008,2.3
257,414.633,108.811,21.01,19.919999999999998,1.0900000000000034,175,0.243,92.01,0.2159000000000013,1.643993136221326,9.297049999999999,1981755170.6674635,6.2352427901809655,1718869.043840378,0.01,2.3
258,126.261,525.443,21.610000000000003,19.919999999999998,1.6900000000000048,409,0.297,107.37,0.2159000000000013,1.643993136221326,9.297049999999999,1981755170.6674635,6.2352427901809655,1718869.043840378,0.01,2.3
259,720.278,102.333,21.5,19.919999999999998,1.5800000000000018,319,0.283,106.38,0.2159000000000013,1.643993136221326,9.297049999999999,1981755170.6674635,6.2352427901809655,1718869.043840378,0.01,2.3
260,261.293,713.331,21.5,19.919999999999998,1.5800000000000018,394,0.386,115.64,0.2159000000000013,1.643993136221326,9.297049999999999,1981755170.6674635,6.2352427901809655,1718869.043840378,0.01,2.3
261,574.036,475.742,21.720000000000002,19.919999999999998,1.8000000000000043,426,0.498,114.41,0.2159000000000013,1.643993136221326,9.297049999999999,1981755170.6674635,6.2352427901809655,1718869.043840378,0.01,2.3
262,752.549,36.633,21.1,19.919999999999998,1.1800000000000033,426,0.331,106.79,0.2159000000000013,1.643993136221326,9.297049999999999,1981755170.6674635,6.2352427901809655,1718869.043840378,0.01,2.3
263,359.105,464.911,21.880000000000003,19.91,1.9700000000000024,461,0.51,103.64,0.21992000000000056,1.6592812283866207,9.293639999999998,1966255724.384237,6.251266461080019,1783472.6802626997,0.01,2.3
264,326.187,501.922,21.21,19.91,1.3000000000000007,510,0.436,79.62,0.21992000000000056,1.6592812283866207,9.293639999999998,1966255724.384237,6.251266461080019,1783472.6802626997,0.01,2.3
265,608.033,515.828,21.02,19.91,1.1099999999999994,174,0.242,91.99,0.21992000000000056,1.6592812283866207,9.293639999999998,1966255724.384237,6.251266461080019,1783472.6802626997,0.01,2.3
266,881.336,780.161,22.580000000000002,19.905424242424242,1.7,287,0.228,97.09,0.2217594545454551,1.6663240193950821,9.292079666666666,1959204035.520262,6.258466430973029,1813286.511491776,0.01,2.3
267,624.755,854.376,21.21,19.9,1.3100000000000023,186,0.264,93.29,0.22394000000000114,1.674711490100506,9.290229999999998,1950877500.3582513,6.2668931886198935,1848813.8615404868,0.01,2.3
268,259.608,230.597,20.990000000000002,19.89,1.1000000000000014,446,0.476,108.25,0.22796000000000038,1.6902852434494904,9.286819999999999,1935619550.501732,6.282118073889944,1914776.4344466673,0.01,2.3
269,122.608,557.688,21.150000000000002,19.89,1.2600000000000016,450,0.278,96.32,0.22796000000000038,1.6902852434494904,9.286819999999999,1935619550.501732,6.282118073889944,1914776.4344466673,0.01,2.3
270,169.875,226.678,21.18,19.89,1.2899999999999991,458,0.483,104.26,0.22796000000000038,1.6902852434494904,9.286819999999999,1935619550.501732,6.282118073889944,1914776.4344466673,0.01,2.3
271,86.817,788.08,20.93,19.88,1.0500000000000007,380,0.342,113.85,0.23198000000000096,1.7060038228146677,9.283409999999998,1920480934.1419425,6.296936309946497,1981236.4526709346,0.01,2.3
272,862.867,628.918,21.17,19.88,1.2900000000000027,234,0.453,105.83,0.23198000000000096,1.7060038228146677,9.283409999999998,1920480934.1419425,6.296936309946497,1981236.4526709346,0.01,2.3
273,204.22,129.73,21.560000000000002,19.88,1.6800000000000033,357,0.259,106.95,0.23198000000000096,1.7060038228146677,9.283409999999998,1920480934.1419425,6.296936309946497,1981236.4526709346,0.01,2.3
274,175.575,324.498,21.68,19.88,1.8000000000000007,368,0.372,116.21,0.23198000000000096,1.7060038228146677,9.283409999999998,1920480934.1419425,6.296936309946497,1981236.4526709346,0.01,2.3
275,14.46,549.217,21.92,19.86938095238095,1.7,446,0.408,105.86,0.23624885714285826,1.7228555138108572,9.279788904761903,1904534765.7332978,6.3122214123870215,2052208.1707067688,0.01,2.3
276,369.763,611.692,23.290000000000003,19.860108225108224,1.7,461,0.429,101.54,0.23997649350649475,1.737706771605871,9.276626904761903,1890718635.500527,6.3251849053180935,2114389.0709994994,0.01,2.3
277,461.075,786.365,20.94,19.86,1.0800000000000018,480,0.426,93.7,0.2400200000000008,1.737880859277793,9.276589999999999,1890557975.949496,6.3253340792017285,2115115.457859693,0.01,2.3
278,434.904,18.061,20.98,19.86,1.120000000000001,191,0.22,89.09,0.2400200000000008,1.737880859277793,9.276589999999999,1890557975.949496,6.3253340792017285,2115115.457859693,0.01,2.3
279,310.293,220.148,21.080000000000002,19.86,1.2200000000000024,372,0.346,114.41,0.2400200000000008,1.737880859277793,9.276589999999999,1890557975.949496,6.3253340792017285,2115115.457859693,0.01,2.3
280,765.892,33.885,22.41,19.850363636363635,1.7,448,0.086,77.37,0.2438938181818191,1.7534517433283334,9.273303999999998,1876307437.1884468,6.338418426660762,2179808.926191364,0.01,2.3
281,340.665,307.723,21.77,19.85,1.9199999999999982,432,0.177,91.29,0.24404000000000003,1.7540420476450436,9.27318,1875771789.3270233,6.3389044773267385,2182249.8751931204,0.01,2.3
282,249.665,451.35,21.19,19.85,1.3399999999999999,432,0.309,103.74,0.24404000000000003,1.7540420476450436,9.27318,1875771789.3270233,6.3389044773267385,2182249.8751931204,0.01,2.3
283,825.349,606.238,21.71,19.84,1.870000000000001,436,0.454,110.63,0.2480600000000006,1.7703535248011126,9.269769999999998,1861101246.5079079,6.352049960189981,2249313.346536644,0.01,2.3
284,445.246,622.988,21.5,19.84,1.6600000000000001,466,0.527,101.89,0.2480600000000006,1.7703535248011126,9.269769999999998,1861101246.5079079,6.352049960189981,2249313.346536644,0.01,2.3
285,193.238,500.106,20.77,19.84,0.9299999999999997,431,0.466,112.36,0.2480600000000006,1.7703535248011126,9.269769999999998,1861101246.5079079,6.352049960189981,2249313.346536644,0.01,2.3
286,721.808,688.04,21.73,19.83,1.9000000000000021,448,0.371,103.36,0.2520800000000012,1.786816688336291,9.266359999999999,1846545443.033877,6.3647662119574715,2316147.4930662233,0.01,2.3
287,641.885,372.593,21.220000000000002,19.83,1.3900000000000041,361,0.218,102.79,0.2520800000000012,1.786816688336291,9.266359999999999,1846545443.033877,6.3647662119574715,2316147.4930662233,0.01,2.3
288,51.93,187.867,22.07,19.82234199134199,1.7,461,0.508,103.61,0.2551585194805206,1.799527631119542,9.263748619047616,1835475614.7406366,6.374211485187949,2367072.092554321,0.01,2.3
289,113.806,521.844,21.64,19.82,1.8200000000000003,526,0.592,72.75,0.25610000000000044,1.803432948837572,9.262949999999998,1832103481.520437,6.37704902105454,2382588.3892016737,0.01,2.3
290,248.91,805.041,21.310000000000002,19.82,1.490000000000002,450,0.076,75.74,0.25610000000000044,1.803432948837572,9.262949999999998,1832103481.520437,6.37704902105454,2382588.3892016737,0.01,2.3
