Field,[RMS2003],xpos,ypos,Per (days),A (mag),Jsmag,Hmag,<Ks>mag,prob,log_m,Mass (M_Solar),jks_008,log_t,age_008 (years),delta_t (years),J-Ks,Mass,Kcor_008,age_008,delta_t
F1,816,719.942,37.022,172,0.22,22.16,21.26,20.44,90.02,0.10889000000000015,1.28,1.8200000000000003,9.609691929999999,4070914021.0,861802,1.8200000000000003,1.2849611581582367,20.28,4070914020.63858,861801.6172592258
F1,972,145.285,96.698,321,0.224,21.87,21.17,20.43,100.86,0.11160000000000059,1.29,1.5400000000000027,9.600849199999997,3988863731.0,884015,1.5400000000000027,1.293004391796281,20.27,3988863730.6446333,884014.8494130179
F1,930,656.499,229.322,433,0.391,22.09,21.36,20.43,108.79,0.11160000000000059,1.29,1.7600000000000016,9.600849199999997,3988863731.0,884015,1.7600000000000016,1.293004391796281,20.27,3988863730.6446333,884014.8494130179
F1,702,680.365,528.461,379,0.483,21.56,20.87,20.43,120.83,0.11160000000000059,1.29,1.2300000000000004,9.600849199999997,3988863731.0,884015,1.2300000000000004,1.293004391796281,20.27,3988863730.6446333,884014.8494130179
F1,1151,393.95,764.899,313,0.418,21.84,20.76,20.43,114.85,0.11160000000000059,1.29,1.5100000000000016,9.600849199999997,3988863731.0,884015,1.5100000000000016,1.293004391796281,20.27,3988863730.6446333,884014.8494130179
F1,818,820.903,306.009,176,0.218,21.85,20.82,20.43,89.56,0.11160000000000059,1.29,1.5200000000000031,9.600849199999997,3988863731.0,884015,1.5200000000000031,1.293004391796281,20.27,3988863730.6446333,884014.8494130179
F1,449,341.643,462.908,413,0.572,22.3,21.39,20.42,117.97,0.11431000000000013,1.3,1.9800000000000004,9.59200647,3908467185.0,906504,1.9800000000000004,1.3010979721758917,20.26,3908467184.7617364,906504.144893431
F1,706,37.628,472.303,344,0.227,21.65,20.82,20.41,103.11,0.11702000000000057,1.31,1.3399999999999999,9.583163739999998,3829691051.0,929258,1.3399999999999999,1.3092422144432583,20.25,3829691051.363758,929257.9673878562
F1,737,508.883,516.055,371,0.44,21.6,20.89,20.4,119.67,0.119730000000001,1.32,1.3000000000000043,9.574321009999997,3752502671.0,952264,1.3000000000000043,1.3174374357172236,20.24,3752502670.6319222,952263.9710965541
F1,688,215.14,349.738,279,0.355,21.72,21.0,20.4,106.5,0.119730000000001,1.32,1.4200000000000017,9.574321009999997,3752502671.0,952264,1.4200000000000017,1.3174374357172236,20.24,3752502670.6319222,952263.9710965541
F1,910,230.526,829.521,366,0.336,21.79,21.14,20.4,113.74,0.119730000000001,1.32,1.490000000000002,9.574321009999997,3752502671.0,952264,1.490000000000002,1.3174374357172236,20.24,3752502670.6319222,952263.9710965541
F1,564,70.924,715.081,417,0.582,21.23,20.51,20.4,117.17,0.119730000000001,1.32,0.9300000000000033,9.574321009999997,3752502671.0,952264,0.9300000000000033,1.3174374357172236,20.24,3752502670.6319222,952263.9710965541
F1,746,225.747,-14.905,170,0.344,21.6,20.64,20.39,100.6,0.12244000000000055,1.33,1.3100000000000023,9.565478279999999,3676870041.0,975509,1.3100000000000023,1.3256839551016417,20.23,3676870041.014265,975508.9932909382
F1,928,100.283,437.042,319,0.311,21.65,20.65,20.39,108.75,0.12244000000000055,1.33,1.3599999999999994,9.565478279999999,3676870041.0,975509,1.3599999999999994,1.3256839551016417,20.23,3676870041.014265,975508.9932909382
F1,995,582.106,56.439,331,0.351,21.87,21.13,20.38,113.03,0.12515000000000098,1.33,1.5900000000000034,9.556635549999996,3602761806.0,998979,1.5900000000000034,1.3339820936978093,20.22,3602761805.9579983,998979.0486934403
F1,902,549.196,60.902,345,0.412,22.01,21.47,20.38,117.78,0.12515000000000098,1.33,1.730000000000004,9.556635549999996,3602761806.0,998979,1.730000000000004,1.3339820936978093,20.22,3602761805.9579983,998979.0486934403
F1,573,438.028,228.245,345,0.497,21.41,21.08,20.38,120.82,0.12515000000000098,1.33,1.1300000000000026,9.556635549999996,3602761806.0,998979,1.1300000000000026,1.3339820936978093,20.22,3602761805.9579983,998979.0486934403
F1,368,158.315,592.526,401,0.585,21.29,20.39,20.37,119.92,0.12786000000000008,1.34,1.0199999999999996,9.54779282,3530147241.0,1022659,1.0199999999999996,1.3423321746169499,20.21,3530147240.9096746,1022659.3257804397
F1,330,636.715,523.009,511,1.014,22.7,21.44,20.52,72.4,0.12974526839827094,1.35,1.7,9.541641189216442,3480496403.0,1039249,2.280000000000001,1.3481718922956474,20.203043290043283,3480496402.608439,1039248.7442910189
F1,802,773.116,77.463,305,0.203,21.47,20.77,20.36,96.81,0.13057000000000052,1.35,1.2100000000000009,9.538950089999998,3458996241.0,1046534,1.2100000000000009,1.350734522992821,20.2,3458996240.5766993,1046534.1851072429
F1,741,128.502,494.06,418,0.423,21.49,20.89,20.36,113.82,0.13057000000000052,1.35,1.2300000000000004,9.538950089999998,3458996241.0,1046534,1.2300000000000004,1.350734522992821,20.2,3458996240.5766993,1046534.1851072429
F1,809,604.597,582.775,328,0.257,21.65,20.59,20.35,104.9,0.13328000000000007,1.36,1.3999999999999986,9.530107359999999,3389279306.0,1070587,1.3999999999999986,1.3591894659943449,20.19,3389279306.446336,1070587.1597506057
F1,643,856.354,845.953,355,0.358,21.56,99.99,20.34,115.12,0.1359900000000005,1.37,1.3200000000000003,9.521264629999997,3320967535.0,1094801,1.3200000000000003,1.367697332838375,20.18,3320967534.555663,1094800.9579608182
F1,575,214.401,198.591,362,0.393,21.22,20.74,20.34,117.44,0.1359900000000005,1.37,0.9800000000000004,9.521264629999997,3320967535.0,1094801,0.9800000000000004,1.367697332838375,20.18,3320967534.555663,1094800.9579608182
F1,744,904.262,474.976,285,0.325,21.82,21.0,20.33,105.29,0.13870000000000093,1.38,1.5900000000000034,9.512421899999996,3254032604.0,1119157,1.5900000000000034,1.3762584548024948,20.169999999999998,3254032603.5084014,1119157.4681105246
F1,775,188.193,504.862,432,0.163,22.24,21.56,20.34,89.75,0.14119296536796666,1.38,2.0,9.504287354004324,3193650257.0,1141673,2.0,1.384181260642151,20.18,3193650257.37848,1141673.12277232
F1,734,157.074,330.983,363,0.361,21.82,21.21,20.31,115.49,0.14412000000000091,1.39,1.610000000000003,9.494736439999997,3124182821.0,1168222,1.610000000000003,1.3935417995825075,20.15,3124182820.977964,1168222.1247544172
F1,790,126.739,688.708,465,0.8,22.51,23.09,20.42,98.41,0.14484559956710052,1.4,1.7,9.49236880861255,3107197141.0,1174820,2.1900000000000013,1.3958720122237311,20.14732251082251,3107197140.9162927,1174819.6074156796
F1,600,694.275,800.618,344,0.293,21.32,20.71,20.29,109.52,0.1495400000000009,1.41,1.1300000000000026,9.477050979999998,2999514599.0,1217620,1.1300000000000026,1.4110421922620209,20.13,2999514598.707563,1217620.179521758
F1,621,570.552,27.635,199,0.192,21.56,20.74,20.29,86.21,0.1495400000000009,1.41,1.370000000000001,9.477050979999998,2999514599.0,1217620,1.370000000000001,1.4110421922620209,20.13,2999514598.707563,1217620.179521758
F1,581,822.8,526.661,215,0.293,21.8,21.04,20.29,95.57,0.1495400000000009,1.41,1.610000000000003,9.477050979999998,2999514599.0,1217620,1.610000000000003,1.4110421922620209,20.13,2999514598.707563,1217620.179521758
F1,682,361.295,534.566,424,0.481,21.39,20.82,20.28,114.5,0.15225,1.42,1.2100000000000009,9.46820825,2939058632.0,1242391,1.2100000000000009,1.4198746320236735,20.12,2939058631.959749,1242390.531630483
F1,541,384.603,709.448,446,0.406,21.35,20.35,20.28,105.77,0.15225,1.42,1.1700000000000017,9.46820825,2939058632.0,1242391,1.1700000000000017,1.4198746320236735,20.12,2939058631.959749,1242390.531630483
F1,469,744.998,822.162,408,0.515,22.07,20.65,20.28,118.4,0.15225,1.42,1.8900000000000006,9.46820825,2939058632.0,1242391,1.8900000000000006,1.4198746320236735,20.12,2939058631.959749,1242390.531630483
F1,357,757.542,-12.799,627,0.523,21.18,20.35,20.27,19.45,0.15496000000000043,1.43,1.0100000000000016,9.459365519999999,2879821170.0,1267178,1.0100000000000016,1.4287623585744649,20.11,2879821170.338371,1267178.2944851909
F1,668,761.629,384.585,177,0.228,22.07,20.95,20.27,90.47,0.15496000000000043,1.43,1.9000000000000021,9.459365519999999,2879821170.0,1267178,1.9000000000000021,1.4287623585744649,20.11,2879821170.338371,1267178.2944851909
F1,608,227.197,81.82,822,0.288,21.51,20.56,20.27,37.07,0.15496000000000043,1.43,1.3400000000000034,9.459365519999999,2879821170.0,1267178,1.3400000000000034,1.4287623585744649,20.11,2879821170.338371,1267178.2944851909
F1,559,109.478,737.089,458,0.352,21.8,20.78,20.26,98.92,0.15766999999999998,1.44,1.6400000000000006,9.45052279,2821777655.0,1291960,1.6400000000000006,1.4377057179828734,20.1,2821777654.567971,1291959.9645290216
F1,703,801.073,764.353,391,0.351,21.89,21.14,20.26,113.72,0.15766999999999998,1.44,1.7300000000000004,9.45052279,2821777655.0,1291960,1.7300000000000004,1.4377057179828734,20.1,2821777654.567971,1291959.9645290216
F1,652,522.784,730.552,540,0.145,21.68,20.91,20.26,50.11,0.15766999999999998,1.44,1.5199999999999996,9.45052279,2821777655.0,1291960,1.5199999999999996,1.4377057179828734,20.1,2821777654.567971,1291959.9645290216
F1,624,63.818,31.241,555,0.196,21.85,20.73,20.26,46.31,0.15766999999999998,1.44,1.6900000000000013,9.45052279,2821777655.0,1291960,1.6900000000000013,1.4377057179828734,20.1,2821777654.567971,1291959.9645290216
F1,670,437.063,810.658,173,0.193,21.61,20.78,20.26,87.25,0.15766999999999998,1.44,1.4499999999999993,9.45052279,2821777655.0,1291960,1.4499999999999993,1.4377057179828734,20.1,2821777654.567971,1291959.9645290216
F1,632,687.298,541.673,290,0.217,21.97,20.98,20.26,96.37,0.15766999999999998,1.44,1.8099999999999987,9.45052279,2821777655.0,1291960,1.8099999999999987,1.4377057179828734,20.1,2821777654.567971,1291959.9645290216
F1,683,682.074,17.049,411,0.475,22.41,21.52,20.35,117.01,0.1598157099567108,1.44,1.7,9.443521338411253,2776651269.0,1311561,2.16,1.4448265378851184,20.09208225108225,2776651269.370418,1311561.1999856608
F1,641,198.166,560.71,182,0.179,21.24,20.54,20.25,85.31,0.1603800000000004,1.45,1.0899999999999999,9.441680059999998,2764904020.0,1316711,1.0899999999999999,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
F1,386,844.386,709.244,450,0.601,21.28,20.33,20.25,108.02,0.1603800000000004,1.45,1.1300000000000026,9.441680059999998,2764904020.0,1316711,1.1300000000000026,1.4467050584836112,20.09,2764904020.3713274,1316711.3491238372
F1,579,83.866,395.534,170,0.237,21.32,20.64,20.24,91.81,0.16309000000000085,1.46,1.1800000000000033,9.432837329999996,2709176688.0,1341408,1.1800000000000033,1.4557607304911626,20.08,2709176688.492844,1341407.5950585161
F1,494,380.188,672.565,403,0.476,21.09,20.42,20.23,118.33,0.1658000000000004,1.46,0.9600000000000009,9.423994599999999,2654572555.0,1366023,0.9600000000000009,1.4648730866134358,20.07,2654572554.9226832,1366023.2198462572
F1,350,895.862,228.496,481,0.67,22.04,20.98,20.23,94.88,0.1658000000000004,1.46,1.9100000000000001,9.423994599999999,2654572555.0,1366023,1.9100000000000001,1.4648730866134358,20.07,2654572554.9226832,1366023.2198462572
F1,410,15.327,271.408,428,0.483,21.21,20.19,20.23,113.58,0.1658000000000004,1.46,1.0800000000000018,9.423994599999999,2654572555.0,1366023,1.0800000000000018,1.4648730866134358,20.07,2654572554.9226832,1366023.2198462572
F1,435,361.769,514.58,357,0.384,21.23,20.63,20.23,116.82,0.1658000000000004,1.46,1.1000000000000014,9.423994599999999,2654572555.0,1366023,1.1000000000000014,1.4648730866134358,20.07,2654572554.9226832,1366023.2198462572
F1,590,147.305,746.683,322,0.238,21.65,20.69,20.23,102.41,0.1658000000000004,1.46,1.5199999999999996,9.423994599999999,2654572555.0,1366023,1.5199999999999996,1.4648730866134358,20.07,2654572554.9226832,1366023.2198462572
F1,610,875.921,243.44,431,0.141,21.54,20.77,20.23,87.47,0.1658000000000004,1.46,1.4100000000000001,9.423994599999999,2654572555.0,1366023,1.4100000000000001,1.4648730866134358,20.07,2654572554.9226832,1366023.2198462572
F1,567,796.243,303.054,393,0.396,21.29,20.7,20.23,116.3,0.1658000000000004,1.46,1.1600000000000001,9.423994599999999,2654572555.0,1366023,1.1600000000000001,1.4648730866134358,20.07,2654572554.9226832,1366023.2198462572
F1,685,502.782,296.07,354,0.382,21.72,20.73,20.23,116.6,0.1658000000000004,1.46,1.5899999999999999,9.423994599999999,2654572555.0,1366023,1.5899999999999999,1.4648730866134358,20.07,2654572554.9226832,1366023.2198462572
F1,552,424.36,615.109,404,0.447,21.27,20.65,20.22,117.25,0.16851000000000083,1.47,1.1500000000000021,9.415151869999997,2601068981.0,1390532,1.1500000000000021,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F1,663,49.071,207.327,306,0.307,21.49,20.42,20.22,106.82,0.16851000000000083,1.47,1.370000000000001,9.415151869999997,2601068981.0,1390532,1.370000000000001,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F1,533,308.464,660.672,376,0.381,21.54,20.75,20.22,116.59,0.16851000000000083,1.47,1.4200000000000017,9.415151869999997,2601068981.0,1390532,1.4200000000000017,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F1,504,46.923,287.125,369,0.407,21.25,20.56,20.22,118.2,0.16851000000000083,1.47,1.1300000000000026,9.415151869999997,2601068981.0,1390532,1.1300000000000026,1.4740424816655033,20.06,2601068981.318048,1390532.1458092432
F1,519,360.972,822.938,397,0.411,21.65,20.76,20.21,116.63,0.17122000000000037,1.48,1.5399999999999991,9.40630914,2548643786.0,1414908,1.5399999999999991,1.4832692726833954,20.05,2548643785.617687,1414907.7369370253
F1,462,605.738,856.93,371,0.328,21.46,99.99,20.21,113.09,0.17122000000000037,1.48,1.3500000000000014,9.40630914,2548643786.0,1414908,1.3500000000000014,1.4832692726833954,20.05,2548643785.617687,1414907.7369370253
F1,623,445.251,779.298,447,0.035,21.74,21.0,20.21,71.69,0.17122000000000037,1.48,1.629999999999999,9.40630914,2548643786.0,1414908,1.629999999999999,1.4832692726833954,20.05,2548643785.617687,1414907.7369370253
F1,603,122.595,494.816,371,0.228,21.71,20.86,20.21,103.87,0.17122000000000037,1.48,1.6000000000000014,9.40630914,2548643786.0,1414908,1.6000000000000014,1.4832692726833954,20.05,2548643785.617687,1414907.7369370253
F1,669,819.291,784.309,359,0.298,21.67,21.01,20.2,110.6,0.1739300000000008,1.49,1.5700000000000038,9.397783949999997,2499101815.0,1440175,1.5700000000000038,1.4925538189380265,20.04,2499101815.4560695,1440175.4564501627
F1,528,677.816,585.615,324,0.281,21.19,20.23,20.2,106.74,0.1739300000000008,1.49,1.0900000000000034,9.397783949999997,2499101815.0,1440175,1.0900000000000034,1.4925538189380265,20.04,2499101815.4560695,1440175.4564501627
F1,397,519.331,615.644,389,0.424,21.01,20.28,20.19,118.06,0.17664000000000035,1.5,0.9200000000000017,9.391049599999999,2460648614.0,1471346,0.9200000000000017,1.5018964819491614,20.03,2460648614.4002776,1471345.6784897328
F1,584,459.402,172.627,268,0.246,21.56,20.71,20.19,96.32,0.17664000000000035,1.5,1.4699999999999989,9.391049599999999,2460648614.0,1471346,1.4699999999999989,1.5018964819491614,20.03,2460648614.4002776,1471345.6784897328
F1,522,34.853,649.853,174,0.237,21.2,20.34,20.19,91.52,0.17664000000000035,1.5,1.1099999999999994,9.391049599999999,2460648614.0,1471346,1.1099999999999994,1.5018964819491614,20.03,2460648614.4002776,1471345.6784897328
F1,566,143.276,386.319,275,0.165,21.29,20.54,20.18,88.9,0.1793500000000008,1.51,1.2100000000000009,9.384315249999998,2422787085.0,1502567,1.2100000000000009,1.5112976254995147,20.02,2422787085.3853235,1502566.7220270073
F1,383,549.156,223.944,432,0.508,21.14,20.23,20.17,113.06,0.1820599999999999,1.52,1.0700000000000003,9.3775809,2385508124.0,1533808,1.0700000000000003,1.5207576156488911,20.01,2385508124.4668403,1533808.3955463632
F1,530,783.447,536.537,248,0.258,22.03,20.92,20.17,95.05,0.1820599999999999,1.52,1.9600000000000009,9.3775809,2385508124.0,1533808,1.9600000000000009,1.5207576156488911,20.01,2385508124.4668403,1533808.3955463632
F1,536,526.016,793.034,177,0.287,21.18,20.62,20.17,95.74,0.1820599999999999,1.52,1.1099999999999994,9.3775809,2385508124.0,1533808,1.1099999999999994,1.5207576156488911,20.01,2385508124.4668403,1533808.3955463632
F1,548,436.416,426.247,486,0.185,21.61,20.55,20.17,75.79,0.1820599999999999,1.52,1.5399999999999991,9.3775809,2385508124.0,1533808,1.5399999999999991,1.5207576156488911,20.01,2385508124.4668403,1533808.3955463632
F1,503,78.869,286.741,432,0.433,21.79,20.87,20.17,110.97,0.1820599999999999,1.52,1.7199999999999989,9.3775809,2385508124.0,1533808,1.7199999999999989,1.5207576156488911,20.01,2385508124.4668403,1533808.3955463632
F1,588,69.022,385.081,451,0.217,21.71,20.81,20.17,90.59,0.1820599999999999,1.52,1.6400000000000006,9.3775809,2385508124.0,1533808,1.6400000000000006,1.5207576156488911,20.01,2385508124.4668403,1533808.3955463632
F1,452,312.709,620.715,349,0.314,21.16,20.18,20.17,111.58,0.1820599999999999,1.52,1.0899999999999999,9.3775809,2385508124.0,1533808,1.0899999999999999,1.5207576156488911,20.01,2385508124.4668403,1533808.3955463632
