Field,[RMS2003],xpos,ypos,Per (days),A (mag),Jsmag,Hmag,<Ks>mag,prob,log_m,Mass (M_Solar),jks_006,log_t,age_006 (years),delta_t (years)
F2,2144,739.896,55.852,283,0.292,21.65,20.97,20.39,94.06,0.16,1.44,1.36,9.42,2606721056,1251143
F2,2272,213.546,261.986,310,0.071,21.66,21.01,20.39,20.39,0.16,1.44,1.37,9.42,2606721056,1251143
F2,1710,711.522,550.778,294,0.296,21.93,20.88,20.39,96.75,0.16,1.44,1.64,9.42,2606721056,1251143
F2,2002,108.682,335.946,278,0.309,21.78,21.02,20.39,94.7,0.16,1.44,1.49,9.42,2606721056,1251143
F2,1362,887.622,654.633,483,0.892,21.95,21.42,20.38,114.9,0.16,1.44,1.67,9.41,2568358240,1270767
F2,1731,341.025,304.31,314,0.268,21.39,20.74,20.37,97.62,0.16,1.45,1.12,9.4,2530560006,1290476
F2,1224,611.563,36.604,476,0.484,21.52,20.73,20.37,110.24,0.16,1.45,1.25,9.4,2530560006,1290476
F2,2109,827.857,18.619,164,0.201,21.58,20.44,20.37,76.81,0.16,1.45,1.31,9.4,2530560006,1290476
F2,2428,698.016,398.013,350,0.472,22.35,20.98,20.4,119.63,0.16,1.45,1.6,9.4,2509500892,1301618
F2,1837,359.384,756.684,396,0.501,21.8,20.85,20.36,124.85,0.16,1.46,1.54,9.4,2493318044,1310258
F2,1871,870.02,231.107,165,0.279,21.91,20.98,20.36,88.64,0.16,1.46,1.65,9.4,2493318044,1310258
F2,2042,462.821,421.725,172,0.29,21.94,20.88,20.36,88.6,0.16,1.46,1.68,9.4,2493318044,1310258
F2,1784,711.917,559.903,298,0.33,21.95,20.99,20.36,100.74,0.16,1.46,1.69,9.4,2493318044,1310258
F2,1983,77.576,340.094,191,0.262,21.98,20.97,20.36,83.2,0.16,1.46,1.72,9.4,2493318044,1310258
F2,1868,135.708,343.444,243,0.258,21.48,20.52,20.36,83.66,0.16,1.46,1.22,9.4,2493318044,1310258
F2,2149,421.425,429.891,365,0.555,21.92,20.95,20.36,124.58,0.16,1.46,1.66,9.4,2493318044,1310258
F2,1552,619.005,163.799,295,0.3,21.6,20.71,20.35,97.37,0.17,1.46,1.35,9.39,2462512479,1333289
F2,1528,424.559,645.769,289,0.357,21.95,20.93,20.35,100.77,0.17,1.46,1.7,9.39,2462512479,1333289
F2,2111,440.356,523.504,330,0.332,21.44,20.8,20.35,107.71,0.17,1.46,1.19,9.39,2462512479,1333289
F2,1882,512.132,412.28,286,0.248,21.77,20.86,20.35,89.19,0.17,1.46,1.52,9.39,2462512479,1333289
F2,1486,861.583,68.406,468,0.45,21.63,20.45,20.35,111.56,0.17,1.46,1.38,9.39,2462512479,1333289
F2,1730,541.524,536.047,224,0.398,22.65,21.55,20.5,92.98,0.17,1.47,1.6,9.39,2458298045,1337023
F2,2128,651.229,824.181,290,0.339,21.83,21.06,20.34,99.7,0.17,1.47,1.59,9.39,2434837714,1358007
F2,2089,756.694,173.34,306,0.331,21.27,20.52,20.33,102.58,0.17,1.48,1.04,9.38,2407473969,1382919
F2,1735,830.73,41.451,262,0.226,21.5,20.72,20.33,81.52,0.17,1.48,1.27,9.38,2407473969,1382919
F2,1799,575.492,194.88,170,0.231,22.14,20.99,20.33,81.41,0.17,1.48,1.91,9.38,2407473969,1382919
F2,1880,847.714,649.539,330,0.364,22.1,20.99,20.33,110.2,0.17,1.48,1.87,9.38,2407473969,1382919
F2,724,771.042,384.463,370,0.89,22.86,21.94,20.56,130.99,0.17,1.48,1.6,9.38,2384659089,1404050
F2,1017,501.398,309.847,449,0.623,21.32,20.39,20.32,121.92,0.17,1.48,1.1,9.38,2380417750,1408015
F2,1841,278.849,8.182,408,0.366,21.69,20.66,20.32,117.6,0.17,1.48,1.47,9.38,2380417750,1408015
F2,1820,780.108,653.67,332,0.225,22.21,21.27,20.32,93.97,0.17,1.48,1.99,9.38,2380417750,1408015
F2,1318,131.437,385.234,297,0.335,21.35,20.44,20.32,100.92,0.17,1.48,1.13,9.38,2380417750,1408015
F2,2255,225.671,511.834,378,0.368,21.88,20.86,20.31,117.38,0.17,1.49,1.67,9.37,2353665600,1433280
F2,1553,826.799,327.667,460,0.37,21.5,20.58,20.3,109.63,0.18,1.5,1.3,9.37,2327214103,1458703
F2,1343,50.503,354.209,319,0.448,21.13,20.45,20.3,112.45,0.18,1.5,0.93,9.37,2327214103,1458703
F2,2380,708.827,734.763,337,0.478,22.22,21.43,20.31,117.48,0.18,1.5,1.6,9.37,2320751090,1464981
F2,647,442.445,-0.474,636,0.815,22.5,21.03,20.41,40.3,0.18,1.5,1.6,9.36,2309522819,1475950
F2,1133,71.767,566.213,460,0.632,21.56,20.64,20.29,119.18,0.18,1.5,1.37,9.36,2301059878,1484269
F2,2194,768.241,550.935,353,0.412,21.84,21.07,20.28,117.31,0.18,1.51,1.66,9.36,2275199586,1509964
F2,1616,101.122,391.106,274,0.277,21.54,20.7,20.28,90.67,0.18,1.51,1.36,9.36,2275199586,1509964
F2,1600,93.163,244.983,180,0.421,21.88,20.87,20.28,96.02,0.18,1.51,1.7,9.36,2275199586,1509964
F2,1834,113.048,406.136,318,0.229,21.7,20.93,20.28,92.25,0.18,1.51,1.52,9.36,2275199586,1509964
F2,1255,673.457,23.479,471,0.527,22.45,20.92,20.38,113.27,0.18,1.52,1.6,9.35,2261959535,1523278
F2,986,773.864,71.346,493,0.554,22.01,20.66,20.27,105.85,0.18,1.52,1.84,9.35,2249629923,1535772
F2,1690,702.089,302.619,281,0.22,21.75,20.9,20.27,83.63,0.18,1.52,1.58,9.35,2249629923,1535772
F2,1178,655.254,418.403,455,0.508,21.7,20.66,20.27,117.4,0.18,1.52,1.53,9.35,2249629923,1535772
F2,1476,706.694,203.573,337,0.269,21.4,20.53,20.27,102.1,0.18,1.52,1.23,9.35,2249629923,1535772
F2,1542,791.883,392.269,314,0.391,21.85,21.01,20.27,108.5,0.18,1.52,1.68,9.35,2249629923,1535772
F2,1499,665.151,396.558,260,0.26,21.47,20.67,20.27,86.21,0.18,1.52,1.3,9.35,2249629923,1535772
F2,2247,289.713,806.131,400,0.47,22.52,21.58,20.4,123.62,0.18,1.52,1.6,9.35,2239144322,1546470
F2,1115,563.077,161.583,514,0.419,21.8,20.75,20.26,92.61,0.18,1.53,1.64,9.35,2224347622,1561678
F2,1134,690.081,79.855,409,0.449,21.93,21.43,20.26,122.39,0.18,1.53,1.77,9.35,2224347622,1561678
F2,1685,370.284,103.559,428,0.358,22.26,21.52,20.3,115.19,0.18,1.53,1.6,9.35,2220754538,1565391
F2,5259,744.804,365.482,448,0.664,24.75,22.21,21.21,50.43,0.18,1.53,1.6,9.34,2207129912,1579538
F2,2549,447.949,58.256,395,0.481,22.57,22.08,20.41,124.09,0.18,1.53,1.6,9.34,2206047395,1580667
F2,1457,179.029,357.745,356,0.398,21.43,21.03,20.25,116.96,0.19,1.53,1.28,9.34,2199349455,1587666
F2,1081,314.049,818.506,412,0.44,21.32,20.55,20.25,121.78,0.19,1.53,1.17,9.34,2199349455,1587666
F2,1032,786.15,72.583,302,0.39,21.42,20.43,20.25,105.73,0.19,1.53,1.27,9.34,2199349455,1587666
F2,1413,660.172,73.683,398,0.387,21.51,20.49,20.25,119.33,0.19,1.53,1.36,9.34,2199349455,1587666
F2,1039,692.432,94.454,416,0.526,21.04,20.24,20.25,124.83,0.19,1.53,0.89,9.34,2199349455,1587666
F2,1124,881.169,122.298,393,0.368,21.65,21.09,20.25,118.01,0.19,1.53,1.5,9.34,2199349455,1587666
F2,1111,174.542,430.648,458,0.536,21.93,20.76,20.25,117.45,0.19,1.53,1.78,9.34,2199349455,1587666
F2,1631,679.773,105.185,349,0.326,21.69,20.75,20.25,110.55,0.19,1.53,1.54,9.34,2199349455,1587666
F2,1221,480.87,-1.88,302,0.334,21.26,20.33,20.25,101.94,0.19,1.53,1.11,9.34,2199349455,1587666
F2,2143,643.003,586.01,342,0.36,21.84,21.2,20.25,112.19,0.19,1.53,1.69,9.34,2199349455,1587666
F2,946,674.638,817.162,398,0.481,21.62,21.31,20.25,124.09,0.19,1.53,1.47,9.34,2199349455,1587666
F2,1547,249.17,142.121,428,0.222,22.15,20.86,20.25,97.64,0.19,1.54,2,9.34,2182840284,1605028
F2,748,532.077,342.634,420,0.588,21.83,21.33,20.24,126.19,0.19,1.54,1.69,9.34,2174632228,1613718
F2,1272,752.651,190.181,373,0.383,21.28,20.44,20.24,118.02,0.19,1.54,1.14,9.34,2174632228,1613718
F2,1082,863.847,428.322,416,0.463,21.07,20.23,20.24,122.51,0.19,1.54,0.93,9.34,2174632228,1613718
F2,1697,887.821,314.828,323,0.33,21.48,20.7,20.24,106.13,0.19,1.54,1.34,9.34,2174632228,1613718
F2,1261,257.534,681.248,427,0.538,22.16,21.42,20.25,123.96,0.19,1.54,1.6,9.34,2168592957,1620136
F2,1211,266.011,-3.585,305,0.35,21.08,20.3,20.23,103.83,0.19,1.55,0.95,9.33,2150192784,1639817
F2,1465,830.918,266.779,175,0.303,21.55,20.65,20.23,89.36,0.19,1.55,1.42,9.33,2150192784,1639817
F2,1154,818.647,625.91,338,0.387,21.03,20.4,20.23,113.27,0.19,1.55,0.9,9.33,2150192784,1639817
F2,1380,691.007,27.103,274,0.213,21.99,20.81,20.22,81.09,0.19,1.55,1.87,9.33,2126028000,1665944
F2,1243,541.883,392.268,296,0.388,21.61,20.82,20.22,104.25,0.19,1.55,1.49,9.33,2126028000,1665944
F2,1387,83.99,774.122,391,0.384,21.92,21.15,20.22,119.09,0.19,1.55,1.8,9.33,2126028000,1665944
F2,1251,592.318,113.564,278,0.369,21.42,20.5,20.22,99.18,0.19,1.55,1.3,9.33,2126028000,1665944
F2,1389,807.249,555.021,302,0.235,21.57,20.81,20.22,90.25,0.19,1.55,1.45,9.33,2126028000,1665944
F2,1374,100.095,253.502,366,0.366,21.49,20.65,20.22,116.14,0.19,1.55,1.37,9.33,2126028000,1665944
F2,1205,109.527,261.751,447,0.389,21.79,21.14,20.22,113.99,0.19,1.55,1.67,9.33,2126028000,1665944
F2,1508,529.299,819.837,324,0.29,21.71,20.72,20.22,102.34,0.19,1.55,1.59,9.33,2126028000,1665944
F2,1004,169.996,493.106,395,0.546,20.93,20.02,20.22,126.31,0.19,1.55,0.81,9.33,2126028000,1665944
F2,962,416.83,712.25,407,0.482,22.23,21.27,20.26,123.89,0.19,1.56,1.6,9.32,2108739636,1684827
F2,970,14.395,722.569,399,0.511,20.94,20.18,20.21,125.18,0.19,1.56,0.83,9.32,2102134791,1692082
F2,1181,604.368,485.248,381,0.375,21.28,20.28,20.21,118.07,0.19,1.56,1.17,9.32,2102134791,1692082
F2,1559,640.348,70.001,338,0.38,21.29,20.75,20.21,112.83,0.19,1.56,1.18,9.32,2102134791,1692082
F2,1382,110.288,722.837,452,0.18,22,20.97,20.21,83.51,0.19,1.56,1.89,9.32,2102134791,1692082
F2,2318,84.369,34.552,501,0.539,23.58,21.24,20.75,42.84,0.19,1.56,1.6,9.32,2089097366,1706467
F2,1447,781.259,221.809,376,0.484,21.71,21.06,20.2,123.37,0.2,1.57,1.61,9.32,2078510104,1718210
F2,874,470.74,678.097,354,0.434,21.21,20.53,20.2,118.6,0.2,1.57,1.11,9.32,2078510104,1718210
F2,1481,488.082,193.035,214,0.29,21.83,20.57,20.2,85.34,0.2,1.57,1.73,9.32,2078510104,1718210
F2,1401,450.796,258.307,401,0.439,22.34,21.39,20.29,122.21,0.2,1.57,1.6,9.32,2070126503,1727548
F2,1494,70.381,424.654,335,0.29,21.39,20.86,20.19,104.42,0.2,1.58,1.3,9.31,2055150921,1744309
F2,1809,849.471,740.46,345,0.386,21.67,20.85,20.19,114.48,0.2,1.58,1.58,9.31,2055150921,1744309
F2,853,302.687,543.326,409,0.502,21.01,20.23,20.19,124.53,0.2,1.58,0.92,9.31,2055150921,1744309
F2,721,478.034,712.025,621,0.544,21.93,20.66,20.19,44.41,0.2,1.58,1.84,9.31,2055150921,1744309
F2,1144,406.09,412.486,351,0.318,21.36,20.68,20.18,110.09,0.2,1.58,1.28,9.31,2032054259,1770358
F2,1505,290.979,788.72,436,0.192,21.62,20.59,20.18,89.42,0.2,1.58,1.54,9.31,2032054259,1770358
F2,1125,710.975,410.796,453,0.17,21.54,20.64,20.18,80.2,0.2,1.58,1.46,9.31,2032054259,1770358
F2,660,121.747,653.525,551,0.621,21.76,20.42,20.18,79.37,0.2,1.58,1.68,9.31,2032054259,1770358
F2,1364,154.398,108.098,180,0.266,21.29,20.34,20.17,84.84,0.2,1.59,1.22,9.3,2009217166,1796337
F2,1185,555.668,148.297,373,0.444,21.44,21,20.17,121.41,0.2,1.59,1.37,9.3,2009217166,1796337
F2,1028,494.779,27.265,306,0.39,20.96,20.04,20.17,106.64,0.2,1.59,0.89,9.3,2009217166,1796337
F2,988,708.433,429.74,360,0.274,21.24,20.45,20.17,106.19,0.2,1.59,1.17,9.3,2009217166,1796337
F2,1378,135.92,532.695,180,0.235,21.44,20.49,20.17,80.67,0.2,1.59,1.37,9.3,2009217166,1796337
F2,1367,376.052,-10.798,668,0.497,21.65,20.81,20.16,29.13,0.21,1.61,1.59,9.29,1951903532,1862386
F2,904,613.064,539.52,407,0.428,21.06,20.26,20.16,121.47,0.21,1.61,1,9.29,1951903532,1862386
F2,1579,359.919,637.705,369,0.409,21.76,21.01,20.16,119.22,0.21,1.61,1.7,9.29,1951903532,1862386
F2,1311,144.601,757.731,444,0.4,21.24,20.58,20.16,115.28,0.21,1.61,1.18,9.29,1951903532,1862386
F2,1262,171.765,513.055,379,0.471,22.38,20.83,20.28,123.08,0.21,1.61,1.6,9.29,1940449711,1875710
F2,1617,571.782,6.244,408,0.25,22.36,21.21,20.27,104.51,0.21,1.62,1.6,9.28,1921673251,1897627
F2,929,72.743,19.972,423,0.438,21.14,20.19,20.15,120.67,0.21,1.62,1.09,9.28,1907297326,1914462
F2,797,511.539,298.404,398,0.426,21.4,20.82,20.15,121.6,0.21,1.62,1.35,9.28,1907297326,1914462
F2,1271,103.029,229.035,297,0.311,21.72,20.85,20.15,98.86,0.21,1.62,1.67,9.28,1907297326,1914462
F2,877,195.617,278.93,310,0.346,21.01,20.17,20.15,104.64,0.21,1.62,0.96,9.28,1907297326,1914462
F2,1613,848.538,389.54,392,0.346,22.4,21.42,20.28,116.28,0.21,1.63,1.6,9.28,1889157585,1935759
F2,799,864.499,45.122,480,0.799,22.46,21.3,20.3,115.05,0.21,1.63,1.6,9.27,1875338522,1952017
F2,901,70.901,646.594,433,0.478,21.41,20.66,20.14,121.01,0.21,1.64,1.37,9.27,1863710491,1965714
F2,991,41.21,298.708,356,0.336,21.22,20.6,20.14,112.49,0.21,1.64,1.18,9.27,1863710491,1965714
F2,1121,284.613,49.73,598,0.511,22.63,21.15,20.36,54.11,0.21,1.64,1.6,9.27,1859221970,1971004
F2,1168,626.103,102.738,271,0.252,20.85,20.12,20.13,86.98,0.22,1.65,0.82,9.26,1821119732,2015938
F2,1110,9.058,379.27,463,0.527,21.19,20.45,20.13,115.76,0.22,1.65,1.16,9.26,1821119732,2015938
F2,995,80.395,-10.595,663,0.645,21.1,20.36,20.13,31.23,0.22,1.65,1.07,9.26,1821119732,2015938
F2,973,728.236,285.185,358,0.363,21.13,20.31,20.13,114.93,0.22,1.65,1.1,9.26,1821119732,2015938
F2,1162,599.665,143.639,436,0.404,21.32,20.37,20.12,117.01,0.22,1.67,1.3,9.25,1779502285,2064923
F2,1204,319.576,816.011,398,0.259,21.81,20.75,20.12,106.23,0.22,1.67,1.79,9.25,1779502285,2064923
F2,1108,497.846,595.427,434,0.416,21.59,20.58,20.12,118.01,0.22,1.67,1.57,9.25,1779502285,2064923
F2,1536,414.598,114.209,410,0.438,22.01,20.6,20.12,121.81,0.22,1.67,1.99,9.25,1779502285,2064923
F2,839,328.852,173.045,442,0.467,21.05,20.22,20.12,118.93,0.22,1.67,1.03,9.25,1779502285,2064923
F2,832,51.849,373.813,439,0.402,21.75,20.96,20.12,116.37,0.22,1.67,1.73,9.25,1779502285,2064923
F2,1794,491.605,75.748,419,0.488,22.87,21.76,20.43,123.24,0.23,1.68,1.6,9.24,1740684826,2110306
F2,1258,43.96,221.394,396,0.36,21.55,20.48,20.11,117.43,0.23,1.69,1.54,9.24,1738835908,2112457
F2,1349,872.937,654.931,480,0.452,20.9,20.29,20.11,107.66,0.23,1.69,0.89,9.24,1738835908,2112457
F2,870,265.326,15.04,451,0.444,21.62,20.85,20.11,115.96,0.23,1.69,1.61,9.24,1738835908,2112457
F2,905,442.866,243.989,321,0.329,20.94,20.18,20.11,105.63,0.23,1.69,0.93,9.24,1738835908,2112457
F2,1390,756.298,-9.293,364,0.342,21.6,20.95,20.1,114.03,0.23,1.7,1.6,9.23,1699098866,2158322
F2,1138,351.421,437.518,424,0.297,21.73,20.96,20.1,109.92,0.23,1.7,1.73,9.23,1699098866,2158322
F2,1200,885.058,465.589,369,0.379,21.53,21.08,20.1,117.37,0.23,1.7,1.53,9.23,1699098866,2158322
F2,645,753.39,308.952,445,0.552,21.84,21.19,20.1,121.13,0.23,1.7,1.84,9.23,1699098866,2158322
F2,938,384.965,361.451,427,0.348,21.8,21.01,20.1,114.53,0.23,1.7,1.8,9.23,1699098866,2158322
F2,852,233.105,436.758,443,0.495,21.07,20.14,20.1,119.78,0.23,1.7,1.07,9.23,1699098866,2158322
F2,1403,570.336,356.383,381,0.436,21.76,20.73,20.1,121.64,0.23,1.7,1.76,9.23,1699098866,2158322
F2,720,490.606,232.419,427,0.515,21.27,20.17,20.09,123.24,0.23,1.72,1.28,9.22,1660269921,2202304
F2,1159,590.311,348.722,355,0.334,21.36,20.61,20.09,112.17,0.23,1.72,1.37,9.22,1660269921,2202304
F2,884,587.084,469.637,372,0.313,21.29,20.57,20.09,112.12,0.23,1.72,1.3,9.22,1660269921,2202304
F2,1014,798.49,34.797,290,0.266,21.45,20.52,20.09,92.46,0.23,1.72,1.46,9.22,1660269921,2202304
F2,1300,721.038,644.433,427,0.27,21.62,20.54,20.09,106.1,0.23,1.72,1.63,9.22,1660269921,2202304
F2,1428,310.168,448.889,400,0.37,21.73,20.58,20.09,118.15,0.23,1.72,1.74,9.22,1660269921,2202304
F2,976,833.153,409.515,462,0.408,21.67,21.15,20.09,111.35,0.23,1.72,1.68,9.22,1660269921,2202304
F2,2357,612.716,491.961,527,0.667,23.81,22.99,20.76,41.67,0.24,1.72,1.6,9.22,1648903412,2214979
F2,1129,541.726,448.683,288,0.31,21,20.42,20.08,96.85,0.24,1.73,1.02,9.21,1622328322,2244187
F2,1096,164.605,652.455,185,0.241,21.22,20.35,20.08,81,0.24,1.73,1.24,9.21,1622328322,2244187
F2,993,28.742,806.438,277,0.247,21.3,20.32,20.08,87.35,0.24,1.73,1.32,9.21,1622328322,2244187
F2,872,543.791,359.843,427,0.362,22,20.98,20.09,115.62,0.24,1.74,1.6,9.21,1613126022,2254147
F2,1736,40.346,627.771,193,0.247,22.55,21.26,20.29,81.12,0.24,1.74,1.6,9.2,1602760740,2265260
F2,1147,234.777,555.588,351,0.283,21.35,20.73,20.07,106.19,0.24,1.75,1.38,9.2,1585253789,2283759
F2,883,136.275,129.456,757,0.44,21.2,20.25,20.07,29.56,0.24,1.75,1.23,9.2,1585253789,2283759
F2,1074,851.034,88.744,464,0.231,21.95,20.92,20.07,93.01,0.24,1.75,1.98,9.2,1585253789,2283759
F2,1065,137.791,178.163,407,0.354,21.24,20.21,20.07,116.73,0.24,1.75,1.27,9.2,1585253789,2283759
F2,746,128.006,596.062,418,0.409,21.89,21.06,20.06,119.68,0.25,1.77,1.93,9.19,1549026509,2320811
F2,841,350.13,761.766,310,0.266,21.23,20.2,20.06,96.54,0.25,1.77,1.27,9.19,1549026509,2320811
F2,1184,690.203,725.324,326,0.344,21.55,20.69,20.06,107.9,0.25,1.77,1.59,9.19,1549026509,2320811
F2,1216,232.343,42.286,187,0.306,21.24,20.28,20.06,88.08,0.25,1.77,1.28,9.19,1549026509,2320811
F2,897,496.569,370.754,450,0.457,22.2,20.85,20.15,116.76,0.25,1.77,1.6,9.19,1536273561,2333411
F2,906,839.347,811.938,341,0.385,21.09,20.39,20.05,113.7,0.25,1.78,1.14,9.18,1513627118,2355143
F2,789,723.67,55.691,483,0.415,21.12,20.26,20.05,104.98,0.25,1.78,1.17,9.18,1513627118,2355143
F2,1190,521.926,783.06,386,0.336,21.73,20.5,20.04,115.24,0.25,1.8,1.79,9.17,1479036698,2386561
F2,641,863.081,172.932,431,0.5,21.84,20.94,20.04,122.14,0.25,1.8,1.9,9.17,1479036698,2386561
F2,701,695.499,245.672,424,0.384,21.85,21.03,20.04,117.53,0.25,1.8,1.91,9.17,1479036698,2386561
F2,605,593.389,604.382,326,0.428,20.88,20.14,20.04,113.08,0.25,1.8,0.94,9.17,1479036698,2386561
F2,1100,455.267,724.707,243,0.247,21.85,20.78,20.04,82.22,0.25,1.8,1.91,9.17,1479036698,2386561
F2,860,508.933,137.441,506,0.592,21.47,20.66,20.04,101.1,0.25,1.8,1.53,9.17,1479036698,2386561
F2,1294,171.705,600.459,323,0.335,21.33,20.68,20.03,106.55,0.26,1.82,1.4,9.16,1445236762,2414882
F2,858,889.946,524.23,489,0.49,21.82,21.24,20.03,105.68,0.26,1.82,1.89,9.16,1445236762,2414882
F2,768,86.564,427.453,471,0.518,21.23,20.23,20.03,113,0.26,1.82,1.3,9.16,1445236762,2414882
F2,895,343.661,20.594,288,0.258,21.3,20.24,20.03,91,0.26,1.82,1.37,9.16,1445236762,2414882
F2,1037,741.93,653.414,313,0.267,21.19,20.33,20.03,97.28,0.26,1.82,1.26,9.16,1445236762,2414882
F2,876,599.405,44.98,373,0.434,21.15,20.09,20.03,120.93,0.26,1.82,1.22,9.16,1445236762,2414882
F2,754,815.2,569.692,457,0.431,21.15,20.37,20.03,113.86,0.26,1.82,1.22,9.16,1445236762,2414882
F2,917,761.6,134.913,458,0.108,21.38,20.47,20.03,50.81,0.26,1.82,1.45,9.16,1445236762,2414882
F2,771,21.368,211.332,452,0.344,21.78,20.85,20.03,109.72,0.26,1.82,1.85,9.16,1445236762,2414882
F2,767,565.067,437.93,722,0.483,21.49,20.36,20.03,24.93,0.26,1.82,1.56,9.16,1445236762,2414882
F2,975,219.651,848.037,410,0.305,21.74,20.83,20.02,111.98,0.26,1.83,1.82,9.15,1412209244,2439935
F2,786,25.18,214.175,428,0.495,21.18,20.15,20.02,122.41,0.26,1.83,1.26,9.15,1412209244,2439935
F2,723,234.762,350.07,426,0.436,20.96,20.02,20.02,120.21,0.26,1.83,1.04,9.15,1412209244,2439935
F2,805,849.506,87.339,423,0.297,21.54,20.81,20.02,110.03,0.26,1.83,1.62,9.15,1412209244,2439935
F2,1376,294.451,571.822,380,0.423,21.53,20.76,20.02,120.92,0.26,1.83,1.61,9.15,1412209244,2439935
F2,735,763.26,172.846,456,0.493,21.06,20.24,20.02,116.64,0.26,1.83,1.14,9.15,1412209244,2439935
F2,1260,831.726,578.119,417,0.647,22.81,22.11,20.35,127.81,0.26,1.83,1.6,9.15,1408530766,2442549
F2,651,501.926,11.122,447,0.537,22.11,21.27,20.09,120.26,0.27,1.84,1.6,9.14,1392131195,2453745
F2,1012,631.397,109.589,399,0.308,21.17,20.3,20.01,112.66,0.27,1.85,1.26,9.14,1379936493,2461563
F2,715,356.303,157.95,436,0.361,21.29,20.3,20.01,114.22,0.27,1.85,1.38,9.14,1379936493,2461563
F2,857,144.135,662.058,476,0.432,21.52,20.57,20.01,108.2,0.27,1.85,1.61,9.14,1379936493,2461563
F2,815,716.371,310.165,438,0.449,21.85,21.02,20.01,118.93,0.27,1.85,1.94,9.14,1379936493,2461563
F2,1195,240.108,329.556,382,0.28,21.34,20.45,20.01,108.92,0.27,1.85,1.43,9.14,1379936493,2461563
F2,762,868.161,351.759,391,0.442,21.3,20.82,20.01,122.35,0.27,1.85,1.39,9.14,1379936493,2461563
F2,918,311.623,31.425,335,0.257,21.05,20.3,20.01,100.02,0.27,1.85,1.14,9.14,1379936493,2461563
F2,998,675.854,236.591,449,0.169,21.61,20.76,20.01,80.53,0.27,1.85,1.7,9.14,1379936493,2461563
F2,773,860.026,519.779,397,0.263,21.24,20.65,20,106.86,0.27,1.87,1.34,9.13,1348401261,2479623
F2,935,276.218,750.716,197,0.241,21.24,20.49,20,80.03,0.27,1.87,1.34,9.13,1348401261,2479623
F2,745,764.869,387.731,196,0.304,21.57,20.84,20,87.14,0.27,1.87,1.67,9.13,1348401261,2479623
F2,817,346.288,464.295,177,0.279,21.03,20.3,20,86.7,0.27,1.87,1.13,9.13,1348401261,2479623
F2,685,547.669,746.478,419,0.404,21.65,20.9,20,119.3,0.27,1.87,1.75,9.13,1348401261,2479623
F2,726,6.964,347.804,419,0.484,21.1,20.08,19.99,123.08,0.28,1.88,1.21,9.12,1317586693,2493990
F2,1044,766.51,748.804,182,0.242,21.09,20.28,19.99,81.47,0.28,1.88,1.2,9.12,1317586693,2493990
F2,964,700.009,428.179,387,0.275,21.29,20.24,19.99,108.45,0.28,1.88,1.4,9.12,1317586693,2493990
F2,727,384.77,349.745,460,0.199,21.08,20.19,19.98,87.12,0.28,1.9,1.2,9.11,1287476320,2504558
F2,1454,61.897,796.132,360,0.497,21.54,20.8,19.98,122.09,0.28,1.9,1.66,9.11,1287476320,2504558
F2,743,49.043,131.927,452,0.245,21.07,20.35,19.98,98.15,0.28,1.9,1.19,9.11,1287476320,2504558
F2,843,386.502,661.37,446,0.237,21.73,20.71,19.98,97.92,0.28,1.9,1.85,9.11,1287476320,2504558
F2,1027,387.202,150.105,427,0.258,21.44,20.46,19.98,104.31,0.28,1.9,1.56,9.11,1287476320,2504558
F2,722,214.223,359.629,431,0.34,21.16,20.15,19.98,113.32,0.28,1.9,1.28,9.11,1287476320,2504558
F2,1112,620.794,311.416,393,0.365,21.6,20.88,19.97,117.79,0.28,1.92,1.73,9.1,1258054049,2511238
F2,808,783.843,412.3,401,0.41,21.04,20.18,19.97,120.69,0.28,1.92,1.17,9.1,1258054049,2511238
F2,775,442.662,159.731,431,0.353,21.55,20.84,19.97,114.39,0.28,1.92,1.68,9.1,1258054049,2511238
F2,692,164.06,165.64,395,0.41,20.93,19.94,19.97,120.74,0.28,1.92,1.06,9.1,1258054049,2511238
F2,1135,91.713,2.622,394,0.485,21.27,20.21,19.97,124.24,0.28,1.92,1.4,9.1,1258054049,2511238
F2,505,724.158,628.283,431,0.55,21.93,21.07,19.99,123.72,0.29,1.94,1.6,9.09,1229751861,2513951
F2,982,443.991,671.618,393,0.238,21.46,20.37,19.96,102.6,0.29,1.94,1.6,9.09,1229304156,2513963
F2,828,528.831,805.376,498,0.433,21.76,20.5,19.96,100.03,0.29,1.94,1.9,9.09,1229304156,2513963
F2,777,526.587,462.444,194,0.312,21.2,20.48,19.96,87.96,0.29,1.94,1.34,9.09,1229304156,2513963
F2,945,456.772,44.377,405,0.409,21.28,20.32,19.96,120.52,0.29,1.94,1.42,9.09,1229304156,2513963
F2,691,161.947,593.063,473,0.482,21.3,20.72,19.95,111.18,0.29,1.96,1.45,9.08,1201211275,2512689
F2,598,576.358,405.224,446,0.396,21.23,20.5,19.95,114.63,0.29,1.96,1.38,9.08,1201211275,2512689
F2,779,621.909,244.18,505,0.506,20.82,20.27,19.94,99.54,0.3,1.97,0.98,9.07,1173760391,2507392
F2,896,148.425,12.985,439,0.229,21.17,20.24,19.94,97.59,0.3,1.97,1.33,9.07,1173760391,2507392
F2,653,761.328,478.053,402,0.32,21.2,20.63,19.94,113.86,0.3,1.97,1.36,9.07,1173760391,2507392
